CodigoDisciplina;PeriodoLetivo;CodigoTurma;NumeroModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
60465;20120202;5490;6;0;3;1654;ReprEvadiu;0;1;0;0;0;0;0;0.181378476;0.818621524;0;0;300;1354;0;2;0;8;343;0;0;0;27
60465;20120202;5490;3;8;13;15226;ReprEvadiu;1;12;223;0;808;0;0;0.159070012;0.840929988;0;0;2422;12804;0;3;0;61;7628;0;0;3;138
60465;20120202;5490;6;2;21;20096;ReprEvadiu;1;12;0;0;808;0;0;0.120521497;0.879478503;0;0;2422;17674;0;8;0;76;10188;0;0;5;173
60465;20120202;5490;3;1;4;3024;ReprEvadiu;0;2;300;0;18;0;0.454365079;0.212962963;0.332671958;0;1374;644;1006;0;1;0;12;1807;0;0;0;22
60465;20120202;5490;6;0;10;11474;ReprEvadiu;0;3;0;0;18;0;0.57286038;0.090378246;0.336761374;0;6573;1037;3864;0;6;0;54;8088;0;0;2;81
60465;20120202;5490;3;0;5;3167;ReprEvadiu;1;7;0;0;0;0;0.586675087;0.111777708;0.301547206;0;1858;354;955;0;0;0;2;987;0;0;1;36
60465;20120202;5490;6;0;5;3167;ReprEvadiu;1;7;0;0;0;0;0.586675087;0.111777708;0.301547206;0;1858;354;955;0;0;0;2;987;0;0;1;36
60465;20120202;5490;3;4;6;7453;ReprEvadiu;0;3;7;0;0;0;0.711793908;0.163424125;0.124781967;0;5305;1218;930;0;6;0;15;4912;0;0;2;37
60465;20120202;5490;6;6;16;29028;ReprEvadiu;4;13;300;0;0;0.010334849;0.526250517;0.392999862;0.070414772;300;15276;11408;2044;0;43;0;55;18317;0;0;33;210
60465;20120202;5490;3;13;13;34937;Sucesso;0;4;34;28;6567;0.080001145;0;0.000830066;0.91916879;2795;0;29;32113;0;9;0;64;16557;0;0;34;229
60465;20120202;5490;6;16;29;60657;Sucesso;1;12;1231;30;6899;0.088992202;0.015381572;0.017409367;0.878216859;5398;933;1056;53270;0;21;0;124;32176;0;0;41;368
60465;20120202;5490;3;19;10;18465;Sucesso;0;6;2092;4;2403;0.016246954;0.016246954;0.132087734;0.835418359;300;300;2439;15426;0;3;0;51;9442;0;0;6;129
60465;20120202;5490;6;5;17;26755;Sucesso;0;7;0;9;3093;0.011212857;0.011212857;0.119566436;0.858007849;300;300;3199;22956;0;6;0;63;12624;0;0;13;173
60465;20120202;5490;3;19;17;36155;Sucesso;0;30;801;10;4533;0.13489144;0.16722445;0.298547919;0.399336191;4877;6046;10794;14438;0;4;0;63;12647;0;0;12;237
60465;20120202;5490;6;11;30;53702;Sucesso;0;44;390;10;4538;0.096402369;0.118170645;0.344903356;0.44052363;5177;6346;18522;23657;0;7;0;129;24617;0;0;14;367
60465;20120202;5490;3;0;2;370;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;370;0;0;0;1;300;0;0;0;4
60465;20120202;5490;6;0;2;370;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;370;0;0;0;1;300;0;0;0;4
60465;20120202;5490;3;15;7;20593;Sucesso;2;8;759;24;3622;0;0.14553489;0.049919876;0.804545234;0;2997;1028;16568;0;5;0;42;10984;0;0;28;100
60465;20120202;5490;6;18;20;42718;Sucesso;4;24;2707;49;7126;0;0.13284798;0.088487289;0.778664731;0;5675;3780;33263;0;17;0;88;20583;0;0;61;246
60465;20120202;5490;3;4;8;8045;Sucesso;0;2;0;0;1362;0;0;0.292106899;0.707893101;0;0;2350;5695;0;4;0;24;5063;0;0;2;53
60465;20120202;5490;6;3;17;15640;Sucesso;0;3;536;0;1362;0;0;0.176534527;0.823465473;0;0;2761;12879;0;6;0;47;9234;0;0;4;97
60465;20120202;5490;3;16;21;31620;ReprEvadiu;5;16;3322;35;6092;0.02197976;0.040227704;0.224414927;0.713377609;695;1272;7096;22557;0;6;0;46;10080;0;0;42;225
60465;20120202;5490;6;2;32;42234;ReprEvadiu;5;19;52;36;6653;0.025382393;0.040133542;0.290926741;0.643557323;1072;1695;12287;27180;0;16;0;69;15407;0;0;45;306
60465;20120202;5490;3;20;11;16591;ReprEvadiu;0;6;1108;0;297;0;0.058525707;0.154963534;0.786510759;0;971;2571;13049;0;2;0;54;10781;0;0;2;116
60465;20120202;5490;6;4;18;29168;ReprEvadiu;1;19;0;4;1125;0;0.083447614;0.271119035;0.645433352;0;2434;7908;18826;0;13;0;81;15868;0;0;9;231
60465;20120202;5490;3;14;12;16555;ReprEvadiu;0;10;802;0;23;0;0.070975536;0.162488674;0.76653579;0;1175;2690;12690;0;4;0;61;9885;0;0;2;145
60465;20120202;5490;6;9;22;23732;ReprEvadiu;0;10;0;0;23;0.028990393;0.049511208;0.16020563;0.761292769;688;1175;3802;18067;0;8;0;88;12364;0;0;6;193
60465;20120202;5490;3;4;7;6590;ReprEvadiu;1;6;109;0;0;0;0.352048558;0.361305008;0.286646434;0;2320;2381;1889;0;4;0;12;2495;0;0;3;60
60465;20120202;5490;6;3;14;9604;ReprEvadiu;1;6;0;0;0;0;0.272802999;0.345793419;0.381403582;0;2620;3321;3663;0;8;0;17;3848;0;0;5;78
60465;20120202;5490;3;11;11;15634;ReprEvadiu;0;8;1199;19;3985;0.021043879;0.06281182;0.260202124;0.655942177;329;982;4068;10255;0;2;0;26;5504;0;0;19;97
60465;20120202;5490;6;12;20;30193;ReprEvadiu;0;24;574;31;7870;0.02546948;0.049249826;0.282383334;0.64289736;769;1487;8526;19411;0;7;0;63;10190;0;0;33;218
60465;20120202;5490;3;6;5;5835;ReprEvadiu;0;0;0;0;0;0;0;0.775664096;0.224335904;0;0;4526;1309;0;4;0;20;3568;0;0;2;36
60465;20120202;5490;6;3;11;14408;ReprEvadiu;0;1;0;0;0;0.10813437;0.033870072;0.361882288;0.49611327;1558;488;5214;7148;0;18;0;48;7076;0;0;14;99
60465;20120202;5490;3;29;11;25782;Sucesso;0;28;1175;3;3085;0;0.097703824;0.491777209;0.410518967;0;2519;12679;10584;0;8;0;93;12381;0;0;5;249
60465;20120202;5490;6;8;18;36806;Sucesso;0;32;0;3;3369;0;0.088980058;0.482095311;0.428924632;0;3275;17744;15787;0;13;0;151;19633;0;0;7;357
60465;20120202;5490;3;15;12;17574;ReprEvadiu;0;13;713;0;719;0;0.088084671;0.391999545;0.519915785;0;1548;6889;9137;0;0;0;88;10014;0;0;0;159
60465;20120202;5490;6;0;13;18637;ReprEvadiu;0;13;0;0;837;0;0.083060578;0.369641037;0.547298385;0;1548;6889;10200;0;0;0;90;10425;0;0;0;171
60465;20120202;5490;3;0;3;921;ReprEvadiu;0;1;0;0;0;0;0.348534202;0;0.651465798;0;321;0;600;0;0;0;0;0;0;0;0;4
60465;20120202;5490;6;1;5;2728;ReprEvadiu;0;5;0;0;0;0;0.117668622;0.63856305;0.243768328;0;321;1742;665;0;0;0;6;145;0;0;0;32
60463;20130102;5714;3;7;7;9542;ReprEvadiu;0;12;230;0;377;0;0.56895829;0.43104171;0;0;5429;4113;0;0;6;0;26;4070;0;0;0;73
60463;20130102;5714;6;2;13;14798;ReprEvadiu;0;15;0;0;645;0;0.435396675;0.518042979;0.046560346;0;6443;7666;689;0;10;0;45;6350;0;432;2;136
60463;20130102;5714;3;10;9;7854;Sucesso;0;16;800;0;153;0;0.197606315;0.311560988;0.490832697;0;1552;2447;3855;0;19;0;15;1096;0;0;2;86
60463;20130102;5714;6;1;18;11653;Sucesso;2;27;801;0;153;0;0.232901399;0.359049172;0.408049429;0;2714;4184;4755;0;25;0;20;1554;0;71;4;142
60463;20130102;5714;3;2;3;4815;ReprEvadiu;1;7;0;0;0;0;0.796261682;0.134787124;0.068951194;0;3834;649;332;0;6;0;4;382;0;0;3;41
60463;20130102;5714;6;1;8;11811;ReprEvadiu;1;9;0;0;0;0;0.356532046;0.424604183;0.218863771;0;4211;5015;2585;0;7;0;8;1034;1;3548;44;73
60463;20130102;5714;3;4;8;20108;Sucesso;2;20;561;45;6971;0.061269147;0.01954446;0.04833897;0.870847424;1232;393;972;17511;0;7;0;33;6263;0;0;47;116
60463;20130102;5714;6;13;20;57270;Sucesso;2;30;169;61;9335;0.122577266;0.024707526;0.028968046;0.823747163;7020;1415;1659;47176;0;29;0;80;15324;1;13031;160;269
60463;20130102;5714;3;13;14;15358;Sucesso;2;12;150;0;0;0;0;0.103659331;0.896340669;0;0;1592;13766;0;13;0;32;6434;0;0;4;93
60463;20130102;5714;6;9;21;27150;Sucesso;2;18;1009;0;265;0;0;0.26412523;0.73587477;0;0;7171;19979;0;17;0;73;15234;0;0;4;173
60463;20130102;5714;3;4;3;2702;ReprEvadiu;0;3;410;0;0;0;0.224278312;0.775721688;0;0;606;2096;0;0;6;0;4;686;0;0;0;24
60463;20130102;5714;6;4;7;4404;ReprEvadiu;0;4;16;0;0;0;0.217529519;0.782470481;0;0;958;3446;0;0;9;0;8;1604;0;0;2;41
60463;20130102;5714;3;4;3;1203;ReprEvadiu;0;3;38;0;0;0;0;1;0;0;0;1203;0;0;5;0;1;300;0;0;0;23
60463;20130102;5714;6;10;11;9275;ReprEvadiu;0;8;569;0;0;0;0.219514825;0.617142857;0.163342318;0;2036;5724;1515;0;11;0;10;1669;1;3821;34;105
60463;20130102;5714;3;5;4;7415;Sucesso;1;2;0;0;0;0;0;0.413621038;0.586378962;0;0;3067;4348;0;7;0;13;2423;0;0;5;38
60463;20130102;5714;6;4;7;12188;Sucesso;1;6;0;0;0;0;0.014686577;0.395553003;0.58976042;0;179;4821;7188;0;11;0;25;3281;0;382;10;106
60463;20130102;5714;3;2;6;10973;Sucesso;3;7;0;55;4973;0.035997448;0.054679668;0.143169598;0.766153285;395;600;1571;8407;0;0;0;16;3659;0;0;58;42
60463;20130102;5714;6;12;15;32086;Sucesso;7;17;486;55;4973;0.089665275;0.036558;0.182821168;0.690955557;2877;1173;5866;22170;0;16;0;83;13602;2;7407;118;179
60463;20130102;5714;3;5;3;8419;Sucesso;1;6;822;0;1294;0;0;0.155006533;0.844993467;0;0;1305;7114;0;4;0;18;4298;0;0;1;49
60463;20130102;5714;6;0;6;9560;Sucesso;1;6;0;0;1294;0;0;0.176882845;0.823117155;0;0;1691;7869;0;6;0;22;4932;0;0;1;58
60463;20130102;5714;3;1;8;6836;ReprEvadiu;1;8;0;0;0;0;0.074166179;0.801784669;0.124049152;0;507;5481;848;0;18;0;9;1375;0;0;6;56
60463;20130102;5714;6;6;18;12073;ReprEvadiu;1;9;54;0;0;0.053424998;0.041994533;0.651453657;0.253126812;645;507;7865;3056;0;26;0;29;3130;0;1102;11;107
60463;20130102;5714;3;7;8;10483;ReprEvadiu;1;13;14;0;23;0;0;0.028617762;0.971382238;0;0;300;10183;0;7;0;23;5601;0;0;1;68
60463;20130102;5714;6;23;18;32220;ReprEvadiu;1;20;765;0;23;0;0.068528864;0.090130354;0.841340782;0;2208;2904;27108;0;19;0;52;13127;1;5240;37;175
60463;20130102;5714;3;1;6;6280;Sucesso;2;10;484;0;23;0.095382166;0;0.258598726;0.646019108;599;0;1624;4057;0;3;0;6;2032;0;0;2;65
60463;20130102;5714;6;32;20;45465;Sucesso;15;48;4562;0;431;0.11030463;0.079401738;0.220763224;0.589530408;5015;3610;10037;26803;0;36;0;120;23672;1;2098;42;511
60463;20130102;5714;3;7;6;4334;ReprEvadiu;3;11;56;1;188;0.099215505;0;0;0.900784495;430;0;0;3904;0;5;0;6;1145;0;0;4;49
60463;20130102;5714;6;6;14;11353;ReprEvadiu;6;20;650;3;915;0.184268475;0;0;0.815731525;2092;0;0;9261;0;18;0;22;3149;0;300;11;138
60463;20130102;5714;3;3;7;9627;Sucesso;1;4;0;6;1213;0.062324712;0;0.31785603;0.619819258;600;0;3060;5967;0;5;0;7;1401;0;0;7;42
60463;20130102;5714;6;4;16;17126;Sucesso;3;9;0;6;1213;0.175522597;0;0.306493052;0.517984351;3006;0;5249;8871;0;6;0;16;2917;1;1105;24;89
60463;20130102;5714;3;11;7;8682;Sucesso;3;6;0;0;377;0;0;0.164132688;0.835867312;0;0;1425;7257;0;9;0;3;584;0;315;5;50
60463;20130102;5714;6;25;22;37284;Sucesso;3;11;278;0;1031;0.008046347;0.048304903;0.16929514;0.77435361;300;1801;6312;28871;0;17;0;15;3120;1;12901;107;162
60463;20130102;5714;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;3;2;8;5808;ReprEvadiu;1;4;0;0;11;0;0;0;1;0;0;0;5808;0;4;0;9;2639;0;0;1;27
60463;20130102;5714;6;2;14;10718;ReprEvadiu;1;4;0;0;239;0;0;0;1;0;0;0;10718;0;9;0;23;4546;0;89;4;57
60463;20130102;5714;3;4;11;7450;Sucesso;2;17;604;0;0;0;0;0.254496644;0.745503356;0;0;1896;5554;0;15;0;10;918;0;0;2;87
60463;20130102;5714;6;4;23;20568;Sucesso;2;22;0;0;69;0.014585764;0.067288993;0.170847919;0.747277324;300;1384;3514;15370;0;28;0;27;2296;2;5149;34;175
60463;20130102;5714;3;0;1;1126;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;1126;0;0;0;0;0;0;0;0;3
60463;20130102;5714;6;1;4;2310;ReprEvadiu;0;1;0;0;0;0.12987013;0;0;0.87012987;300;0;0;2010;0;2;0;2;313;0;0;0;10
60463;20130102;5714;3;6;5;5918;Sucesso;2;15;178;0;300;0;0.051706658;0.948293342;0;0;306;5612;0;0;6;0;9;2230;0;0;2;73
60463;20130102;5714;6;41;13;18036;Sucesso;7;55;2850;0;306;0;0.053393214;0.625859392;0.320747394;0;963;11288;5785;0;18;0;35;4156;1;1880;23;307
60463;20130102;5714;3;38;21;26145;Sucesso;1;19;212;67;8492;0.099292408;0.039663416;0.202677376;0.658366801;2596;1037;5299;17213;0;17;0;29;3043;0;45;68;193
60463;20130102;5714;6;50;40;70407;Sucesso;10;43;2686;97;13941;0.127984433;0.028860767;0.320238045;0.522916755;9011;2032;22547;36817;0;37;0;68;9702;2;11943;210;517
60463;20130102;5714;3;0;2;405;ReprEvadiu;0;2;0;0;0;0;0;0;1;0;0;0;405;0;0;0;0;0;0;0;0;8
60463;20130102;5714;6;0;2;405;ReprEvadiu;0;2;0;0;0;0;0;0;1;0;0;0;405;0;0;0;0;0;0;0;0;8
60463;20130102;5714;3;5;7;9147;Sucesso;1;4;24;2;738;0;0.032797639;0.139499289;0.827703072;0;300;1276;7571;0;5;0;14;3141;0;0;3;45
60463;20130102;5714;6;6;15;19370;Sucesso;1;8;32;14;3074;0;0.015487868;0.098296335;0.886215798;0;300;1904;17166;0;10;0;21;5406;0;382;17;80
60463;20130102;5714;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;3;8;7;13124;ReprEvadiu;1;15;0;0;12;0;0.291298385;0.246418775;0.462282841;0;3823;3234;6067;0;19;0;36;6692;0;0;2;111
60463;20130102;5714;6;0;11;17275;ReprEvadiu;1;15;0;3;729;0;0.294413893;0.246772793;0.458813314;0;5086;4263;7926;0;25;0;46;8171;0;0;7;135
60463;20130102;5714;3;4;6;3129;ReprEvadiu;1;2;0;0;0;0;0.428571429;0;0.571428571;0;1341;0;1788;0;3;0;2;335;0;0;1;14
60463;20130102;5714;6;5;11;13317;ReprEvadiu;1;3;0;0;0;0;0.236539761;0;0.763460239;0;3150;0;10167;0;13;0;16;2679;1;3954;39;56
60463;20130102;5714;3;6;10;13013;ReprEvadiu;0;12;55;0;312;0;0.024206563;0.609467456;0.366325982;0;315;7931;4767;0;13;0;62;8743;0;0;0;129
60463;20130102;5714;6;1;14;16077;ReprEvadiu;0;15;0;0;312;0;0.019593208;0.560738944;0.419667848;0;315;9015;6747;0;17;0;73;11230;0;151;0;159
60463;20130102;5714;3;1;4;4332;ReprEvadiu;0;5;303;1;999;0;0.072022161;0.600646353;0.327331487;0;312;2602;1418;0;3;0;5;1347;0;0;1;21
60463;20130102;5714;6;1;7;6687;ReprEvadiu;0;7;0;1;999;0;0.046657694;0.436069987;0.517272319;0;312;2916;3459;0;3;0;9;3234;0;300;1;34
60463;20130102;5714;3;0;1;153;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;153;0;0;0;0;0;0;0;0;2
60463;20130102;5714;6;0;1;153;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;153;0;0;0;0;0;0;0;0;2
60463;20130102;5714;3;1;5;2394;ReprEvadiu;0;1;0;3;690;0;0.705931495;0.125313283;0.168755221;0;1690;300;404;0;1;0;2;315;0;0;3;14
60463;20130102;5714;6;5;10;6168;ReprEvadiu;0;3;300;3;690;0;0.273994812;0.559014267;0.166990921;0;1690;3448;1030;0;7;0;2;315;0;0;5;34
60463;20130102;5714;3;12;12;14592;Sucesso;1;16;644;10;2660;0;0.254043311;0.399122807;0.346833882;0;3707;5824;5061;0;8;0;26;4725;0;14;11;107
60463;20130102;5714;6;18;31;34126;Sucesso;1;23;394;10;2660;0;0.268036102;0.451620465;0.280343433;0;9147;15412;9567;0;19;0;48;7089;1;2655;39;233
60463;20130102;5714;3;1;3;5910;ReprEvadiu;1;6;0;0;516;0;0.052791878;0;0.947208122;0;312;0;5598;0;3;0;25;2636;0;0;1;54
60463;20130102;5714;6;1;6;8675;ReprEvadiu;1;11;435;0;516;0;0.141440922;0;0.858559078;0;1227;0;7448;0;9;0;28;2967;0;16;3;84
60463;20130102;5714;3;2;8;4584;Sucesso;1;10;26;0;43;0;0.196553229;0.371727749;0.431719023;0;901;1704;1979;0;4;0;16;1720;0;0;1;51
60463;20130102;5714;6;11;17;12256;Sucesso;1;12;130;0;366;0;0.124592037;0.615861619;0.259546345;0;1527;7548;3181;0;30;0;40;3596;0;527;3;146
60463;20130102;5714;3;2;8;3797;Sucesso;0;5;0;0;0;0;0.079009745;0.30840137;0.612588886;0;300;1171;2326;0;3;0;4;782;0;0;0;22
60463;20130102;5714;6;11;22;26821;Sucesso;0;11;404;0;0;0;0.011185265;0.374930092;0.613884643;0;300;10056;16465;0;17;0;44;10942;1;5794;127;129
60463;20130102;5714;3;24;15;28698;Sucesso;4;45;1232;42;5984;0;0.060143564;0.066833926;0.87302251;0;1726;1918;25054;0;17;0;30;5295;0;0;46;225
60463;20130102;5714;6;66;33;71719;Sucesso;16;116;4599;83;9238;0;0.060834646;0.167375451;0.771789902;0;4363;12004;55352;0;28;0;88;15003;2;6468;164;621
60463;20130102;5714;3;10;11;18083;Sucesso;2;10;614;25;5208;0;0.080628214;0.250622131;0.668749654;0;1458;4532;12093;0;8;0;45;3375;0;3;28;167
60463;20130102;5714;6;18;21;35108;Sucesso;2;18;484;25;5830;0;0.130568531;0.183604876;0.685826592;0;4584;6446;24078;0;11;0;73;7145;1;8740;62;286
60463;20130102;5714;3;1;6;2624;ReprEvadiu;1;6;45;0;0;0;0;0.114329268;0.885670732;0;0;300;2324;0;3;0;1;70;0;0;1;22
60463;20130102;5714;6;6;12;7616;ReprEvadiu;2;11;276;0;0;0.091911765;0;0.039390756;0.868697479;700;0;300;6616;0;3;0;8;1709;1;1938;19;59
60463;20130102;5714;3;0;3;4242;ReprEvadiu;1;6;0;0;35;0;0;1;0;0;0;4242;0;0;6;0;2;52;0;0;1;54
60463;20130102;5714;6;21;12;19716;ReprEvadiu;1;16;793;0;35;0.100933252;0.055487929;0.215155204;0.628423615;1990;1094;4242;12390;0;27;0;34;4414;2;3329;84;190
60463;20130102;5714;3;9;9;13403;ReprEvadiu;2;26;1119;13;2108;0;0.205550996;0.51137805;0.283070954;0;2755;6854;3794;0;17;0;22;1730;0;0;15;129
60463;20130102;5714;6;17;19;31070;ReprEvadiu;5;46;2016;36;5483;0;0.173543611;0.472674606;0.353781783;0;5392;14686;10992;0;27;0;50;5499;1;2400;54;285
60463;20130102;5714;3;4;4;2529;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;2529;0;4;0;5;1016;0;0;0;17
60463;20130102;5714;6;0;4;2529;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;2529;0;4;0;5;1016;0;0;0;17
60463;20130102;5714;3;12;5;20198;Sucesso;2;17;455;43;6426;0;0;0.209228636;0.790771364;0;0;4226;15972;0;12;0;37;7497;0;0;45;140
60463;20130102;5714;6;16;17;52231;Sucesso;2;35;198;64;8434;0;0.099385422;0.248051923;0.652562654;0;5191;12956;34084;0;21;0;128;27344;1;1639;75;383
60463;20130102;5714;3;8;13;6327;ReprEvadiu;1;7;57;0;0;0.094831674;0;0.320056899;0.585111427;600;0;2025;3702;0;2;0;9;744;0;0;1;48
60463;20130102;5714;6;13;26;20722;ReprEvadiu;2;22;0;0;0;0.100424669;0.058874626;0.305327671;0.535373033;2081;1220;6327;11094;0;25;0;39;5056;1;1575;24;180
60463;20130102;5714;3;0;2;755;ReprEvadiu;0;3;0;0;0;0;0;0.397350993;0.602649007;0;0;300;455;0;0;0;0;0;0;0;0;10
60463;20130102;5714;6;4;6;3221;ReprEvadiu;0;5;38;0;0;0.248990997;0.11145607;0.093138777;0.546414157;802;359;300;1760;0;7;0;7;845;0;37;2;50
60463;20130102;5714;3;4;9;7851;ReprEvadiu;2;9;302;4;879;0;0.219971978;0.134759903;0.645268119;0;1727;1058;5066;0;7;0;5;1094;0;0;6;54
60463;20130102;5714;6;19;17;22075;ReprEvadiu;2;10;0;4;1168;0.033657984;0.278097395;0.04792752;0.640317101;743;6139;1058;14135;0;12;0;24;5175;1;3535;27;130
60463;20130102;5714;3;1;4;2303;Sucesso;1;4;0;0;8;0;0;0.41684759;0.58315241;0;0;960;1343;0;6;0;1;300;0;0;2;19
60463;20130102;5714;6;2;9;5283;Sucesso;2;5;0;0;8;0;0;0.462994511;0.537005489;0;0;2446;2837;0;14;0;3;655;1;429;15;43
60463;20130102;5714;3;5;8;11687;Sucesso;4;17;83;0;307;0.052622572;0.525370069;0.180200222;0.241807136;615;6140;2106;2826;0;8;0;22;2010;0;0;4;102
60463;20130102;5714;6;10;22;28262;Sucesso;4;18;64;0;769;0.195739863;0.245700941;0.097020735;0.461538462;5532;6944;2742;13044;0;17;0;60;6801;1;7208;30;213
60463;20130102;5714;3;12;12;10387;ReprEvadiu;1;13;94;0;79;0.028882257;0.628189083;0.062578223;0.280350438;300;6525;650;2912;0;11;0;23;3443;0;0;1;88
60463;20130102;5714;6;5;17;18195;ReprEvadiu;1;18;97;0;79;0.016488046;0.489035449;0.175212971;0.319263534;300;8898;3188;5809;0;22;0;46;8094;0;220;5;148
60463;20130102;5714;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;3;1;5;4696;ReprEvadiu;0;3;0;4;1941;0;0.065374787;0;0.934625213;0;307;0;4389;0;2;0;4;815;0;0;4;21
60463;20130102;5714;6;3;11;15547;ReprEvadiu;0;3;0;8;3622;0;0.039042902;0;0.960957098;0;607;0;14940;0;15;0;18;3898;0;1843;28;74
60463;20130102;5714;3;2;7;6800;Sucesso;2;9;0;0;6;0;0.052941176;0.188382353;0.758676471;0;360;1281;5159;0;9;0;7;2560;0;0;4;59
60463;20130102;5714;6;5;10;11351;Sucesso;2;10;312;0;6;0;0.379173641;0.139899568;0.480926791;0;4304;1588;5459;0;10;0;12;3575;0;867;4;85
60463;20130102;5714;3;2;7;16855;ReprEvadiu;2;8;82;63;8369;0;0;0;1;0;0;0;16855;0;8;0;22;4697;0;0;65;56
60463;20130102;5714;6;3;14;28118;ReprEvadiu;4;16;912;82;12372;0.029909666;0.088946582;0.024254926;0.856888826;841;2501;682;24094;0;15;0;34;7356;0;336;88;108
60463;20130102;5714;3;1;5;4728;Sucesso;4;6;0;4;801;0.063451777;0.063451777;0;0.873096447;300;300;0;4128;0;2;0;6;780;0;0;8;30
60463;20130102;5714;6;7;15;15959;Sucesso;4;9;498;4;801;0.01879817;0.01879817;0.058775613;0.903628047;300;300;938;14421;0;10;0;15;2393;2;5097;61;80
60463;20130102;5714;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;3;2;6;4521;Sucesso;0;6;0;0;339;0;0;0;1;0;0;0;4521;0;1;0;10;1445;0;0;0;31
60463;20130102;5714;6;7;17;16061;Sucesso;0;10;155;0;339;0;0;0.050993089;0.949006911;0;0;819;15242;0;5;0;35;5027;1;3982;16;94
60463;20130102;5714;3;17;7;12524;Sucesso;2;16;158;1;693;0;0.062200575;0.717183009;0.220616416;0;779;8982;2763;0;10;0;24;3402;0;0;3;125
60463;20130102;5714;6;13;16;26162;Sucesso;10;44;1749;1;1713;0;0.147886247;0.498318171;0.353795581;0;3869;13037;9256;0;21;0;47;7723;1;2055;40;274
60463;20130102;5714;3;9;9;16038;Sucesso;3;9;0;6;2840;0;0.040591096;0.056615538;0.902793366;0;651;908;14479;0;10;0;16;5513;0;0;9;82
60463;20130102;5714;6;24;18;43448;Sucesso;4;22;523;14;5250;0;0.037424047;0.140121525;0.822454428;0;1626;6088;35734;0;15;0;56;17406;1;8224;51;241
60463;20130102;5714;3;2;4;1766;ReprEvadiu;0;4;396;0;0;0;0;0.423556059;0.576443941;0;0;748;1018;0;0;0;0;0;0;0;0;14
60463;20130102;5714;6;13;11;14618;ReprEvadiu;1;18;772;0;37;0;0;0.451156109;0.548843891;0;0;6595;8023;0;7;0;23;4670;0;1509;10;107
60463;20130102;5714;3;0;4;2299;ReprEvadiu;0;3;0;0;20;0;0;0;1;0;0;0;2299;0;0;0;10;1669;0;0;0;26
60463;20130102;5714;6;0;4;2299;ReprEvadiu;0;3;0;0;20;0;0;0;1;0;0;0;2299;0;0;0;10;1669;0;0;0;26
60463;20130102;5714;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20130102;5714;3;4;10;15040;ReprEvadiu;1;15;8;12;4271;0;0.019946809;0.139760638;0.840292553;0;300;2102;12638;0;7;0;15;3370;0;0;13;84
60463;20130102;5714;6;13;21;37648;ReprEvadiu;2;25;22;12;4833;0;0.017743306;0.142743306;0.839513387;0;668;5374;31606;0;11;0;34;5934;1;13281;90;182
