CodigoPessoa;CodigoDisciplina;PeriodoLetivo;NumeroModulos;CodigoTurma;NumeroModulo;NumeroUltimoModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal;Turno_TempoUsoTotal_Somado;QuantidadeMatriculasValidas;QuantidadeMatriculasAprovadas;MatriculasPercentualAproveitamento;StatusMatricula;Evadido;Forum_Quantidade_Post;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso;Assignment_View_TempoUso_Somado;Resource_View_Quantidade;Resource_View_Quantidade_Somado;Resource_View_Tempo;Resource_View_Tempo_Somado;Questionario_Quantidade;Questionario_Quantidade_Somado;Questionario_TempoUso;Questionario_TempoUso_Somado;Log_Post_Quantidade;Log_Post_Quantidade_Somado;Log_View_Quantidade;Log_View_Quantidade_Somado;Disciplina_Reprovado
39954;50262;20130101;9;6021;6;10;33;7;26;18233;65822;0;0;0;Aprovado;Sucesso;12;29;50;129;13972;0;0;0;61;0.188449515;0.085427365;0.294630615;0.248609887;0.170569846;0.208273829;0.346350025;0.457688919;3436;5623;5372;16364;3110;13709;6315;30126;0;0;2;17;0;0;2;57;1098;5722;0;1;0;3508;21;81;159;677;0
40217;50262;20130101;9;6021;6;10;8;1;10;3111;21575;0;0;0;Reprovado;ReprEvadiu;4;13;10;38;2485;0;0;0;91;0;0;0;0.042549247;0;0.037219003;1;0.92023175;0;0;0;918;0;803;3111;19854;0;0;2;7;0;0;1;27;207;6216;0;1;0;839;4;34;41;210;0
40983;50262;20130101;9;6021;6;9;5;2;22;2033;49316;0;0;0;Aprovado;Sucesso;2;16;3;72;1649;0;33;0;4919;0;0;1;0.365723092;0;0.265654149;0;0.368622759;0;0;2033;18036;0;13101;0;18179;0;0;0;18;0;0;0;42;0;7473;0;0;0;88;2;57;13;424;0
41138;50262;20130101;9;6021;6;14;5;3;19;1816;34899;0;0;0;Aprovado;Sucesso;1;4;4;43;1141;0;0;0;524;0.811123348;0.120175363;0.188876652;0.084243102;0;0.207111952;0;0.588469584;1473;4194;343;2940;0;7228;0;20537;0;0;0;11;0;0;0;61;0;8814;0;1;0;1698;3;31;16;256;0
41280;50262;20130101;9;6021;6;14;19;6;32;4136;51876;0;0;0;Aprovado;Sucesso;2;19;8;93;2470;0;6;349;3364;0;0.026254916;0;0.162001696;0.203820116;0.243465186;0.796179884;0.568278202;0;1362;0;8404;843;12630;3293;29480;0;0;1;17;0;0;0;37;0;6228;0;1;0;3395;3;55;55;652;0
41422;50262;20130101;9;6021;6;10;19;2;17;9460;42682;0;0;0;Aprovado;Sucesso;3;10;21;79;6152;0;1;0;122;0;0;0;0.108406354;0.067970402;0.18797151;0.932029598;0.703622136;0;0;0;4627;643;8023;8817;30032;0;0;1;17;0;0;4;26;822;5533;0;1;0;2035;7;43;75;382;0
41447;50262;20130101;9;6021;6;10;41;2;14;5702;26566;0;0;0;Reprovado;ReprEvadiu;3;7;16;55;2524;0;0;449;500;0;0;0;0.068583904;0.655910207;0.472972973;0.344089793;0.458443123;0;0;0;1822;3740;12565;1962;12179;0;0;0;12;0;0;0;29;0;2329;0;1;0;655;4;38;111;320;0
41583;50262;20130101;9;6021;6;9;9;3;18;5441;28171;0;0;0;Reprovado;ReprEvadiu;4;12;9;29;3439;0;0;0;389;0;0;0;0;0;0.161123141;1;0.838876859;0;0;0;0;0;4539;5441;23632;0;0;4;12;0;0;2;10;156;1002;0;1;0;2156;4;38;41;217;0
41778;50262;20130101;9;6021;6;12;14;3;16;6929;41219;0;0;0;Desistente;ReprEvadiu;2;9;13;65;4028;0;0;215;1106;0;0;0.043296291;0.349086586;0.214172319;0.17443412;0.74253139;0.476479294;0;0;300;14389;1484;7190;5145;19640;0;0;1;14;0;0;0;31;0;6677;0;0;0;328;2;14;53;377;0
41920;50262;20130101;9;6021;6;9;25;6;28;17424;54197;0;0;0;Aprovado;Sucesso;8;21;32;105;10287;0;3;310;689;0;0.066627304;0.201216713;0.246009927;0.36954775;0.25233869;0.429235537;0.435024079;0;3611;3506;13333;6439;13676;7479;23577;0;0;0;12;0;0;28;56;2213;8759;0;1;0;470;9;34;141;470;0
42261;50262;20130101;9;6021;6;11;48;7;24;25998;60594;0;0;0;Aprovado;Sucesso;13;24;42;95;16413;0;0;926;926;0;0.020067994;0.374067236;0.252318711;0.272174783;0.383206258;0.353757981;0.344407037;0;1216;9725;15289;7076;23220;9197;20869;0;0;0;11;0;0;8;49;2525;8097;0;1;16;1938;20;47;200;498;0
7566;97597;20130101;9;6022;6;9;4;4;25;2304;31679;0;0;0;Aprovado;Sucesso;2;15;4;60;2249;0;20;0;3887;0;0;0.404513889;0.067710471;0.595486111;0.464156066;0;0.468133464;0;0;932;2145;1372;14704;0;14830;0;0;0;16;0;0;0;28;0;3799;0;0;0;0;2;40;15;291;0
12526;97597;20130101;9;6022;6;10;16;4;18;11021;25245;0;0;0;Aprovado;Sucesso;8;14;13;27;8015;0;7;62;1412;0.1348335;0.058863141;0.437982034;0.260289166;0.319843934;0.430936819;0.107340532;0.249910873;1486;1486;4827;6571;3525;10879;1183;6309;0;0;5;14;0;0;0;13;0;622;0;0;0;0;11;26;73;188;0
18755;97597;20130101;9;6022;6;10;1;1;8;300;10332;0;0;0;Aprovado;Sucesso;0;1;0;7;0;0;0;0;153;0;0;0;0.112369338;0;0;1;0.887630662;0;0;0;1161;0;0;300;9171;0;0;0;2;0;0;0;19;0;2403;0;0;0;0;0;1;1;124;0
23926;97597;20130101;9;6022;6;10;11;6;31;6282;55538;0;0;0;Aprovado;Sucesso;0;10;5;63;1010;32;71;2251;12649;0;0;0.391435848;0.287838957;0.05858007;0.218499046;0.549984082;0.493661997;0;0;2459;15986;368;12135;3455;27417;0;0;7;33;0;0;0;36;0;4012;0;0;0;0;35;86;39;405;0
24192;97597;20130101;9;6022;6;9;7;4;18;2586;18913;0;0;0;Aprovado;Sucesso;2;4;4;16;1577;0;13;0;2027;0;0.015862105;0.552590874;0.215195897;0.447409126;0.39718712;0;0.371754878;0;300;1429;4070;1157;7512;0;7031;0;0;3;7;0;0;2;12;208;1988;0;0;0;0;5;21;26;114;0
24723;97597;20130101;9;6022;6;9;15;3;10;7901;26650;0;0;0;Aprovado;Sucesso;2;6;4;29;3103;0;14;310;4137;0.608657132;0.180450281;0;0.011257036;0;0;0.391342868;0.808292683;4809;4809;0;300;0;0;3092;21541;0;0;20;31;0;0;4;20;116;886;0;0;0;0;17;41;72;268;0
24833;97597;20130101;9;6022;6;10;18;4;12;9410;21403;0;0;0;Aprovado;Sucesso;4;12;35;55;7616;0;0;3;41;0;0;0.31498406;0.214876419;0.22911796;0.164836705;0.455897981;0.620286876;0;0;2964;4599;2156;3528;4290;13276;0;0;5;10;0;0;1;22;9;1665;0;0;0;0;5;13;257;441;0
26723;97597;20130101;9;6022;6;13;18;6;25;12864;61171;0;0;0;Aprovado;Sucesso;10;30;19;74;7701;0;0;310;2479;0.024720149;0.005198542;0;0;0.179881841;0.191921008;0.79539801;0.80288045;318;318;0;0;2314;11740;10232;49113;0;0;10;18;0;0;3;25;456;4486;0;0;0;0;26;51;130;526;0
27352;97597;20130101;9;6022;6;12;24;4;21;6610;47426;0;0;0;Aprovado;Sucesso;0;9;6;53;824;2;3;107;583;0;0.027748492;0;0.043773458;0.803782148;0.259203812;0.196217852;0.669274238;0;1316;0;2076;5313;12293;1297;31741;0;0;10;31;0;0;1;10;690;2277;0;0;0;0;6;22;52;348;0
29823;97597;20130101;9;6022;6;5;0;0;3;0;7934;0;0;0;Desistente;ReprEvadiu;0;0;0;9;0;0;3;0;1619;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7934;0;0;0;0;0;0;0;13;0;2584;0;0;0;0;0;3;0;89;0
31235;97597;20130101;9;6022;6;10;34;7;39;9082;56291;0;0;0;Aprovado;Sucesso;5;18;41;213;6121;0;0;11;2742;0.144241357;0.123110266;0.265139837;0.096587376;0.146003083;0.10973335;0.444615723;0.670569007;1310;6930;2408;5437;1326;6177;4038;37747;0;0;4;22;0;0;2;52;57;3865;0;0;0;0;8;25;118;758;0
32107;97597;20130101;9;6022;6;12;19;5;16;8911;33508;0;0;0;Aprovado;Sucesso;9;13;12;40;4126;37;37;3021;3811;0.082257884;0.021875373;0.148355965;0.039453265;0.163618;0.254446699;0.605768152;0.684224663;733;733;1322;1322;1458;8526;5398;22927;0;0;5;19;0;0;1;22;35;3518;0;0;0;0;51;58;61;249;0
32895;97597;20130101;9;6022;6;9;27;6;27;9658;42377;0;0;0;Aprovado;Sucesso;6;15;23;63;3841;16;51;2533;9178;0;0;0.034479188;0.007858036;0.557568855;0.315241759;0.407951957;0.676900205;0;0;333;333;5385;13359;3940;28685;0;0;2;18;0;0;2;19;11;1512;0;0;0;0;26;74;86;386;0
37121;97597;20130101;9;6022;6;11;68;7;32;17067;78608;0;0;0;Aprovado;Sucesso;6;15;40;158;9909;0;46;48;10641;0.035917267;0.048964482;0.12075936;0.041026359;0.160016406;0.087777325;0.683306967;0.822231834;613;3849;2061;3225;2731;6900;11662;64634;0;0;4;11;0;0;8;61;1275;7399;0;0;0;0;7;62;167;865;0
38248;97597;20130101;9;6022;6;9;12;4;29;4071;44380;0;0;0;Aprovado;Sucesso;3;15;11;61;2609;0;55;0;7970;0;0;0.073691968;0.086345201;0.5917465;0.284384858;0.334561533;0.629269941;0;0;300;3832;2409;12621;1362;27927;0;0;2;26;0;0;2;15;386;2162;0;0;0;0;5;80;41;376;0
39467;97597;20130101;9;6022;6;9;5;4;23;3370;39274;0;0;0;Aprovado;Sucesso;1;19;0;68;302;31;41;1948;5024;0.089020772;0.033177166;0;0.0193003;0.202967359;0.243112492;0.708011869;0.704410042;300;1303;0;758;684;9548;2386;27665;0;0;1;18;0;0;0;23;0;1901;0;0;0;0;32;64;11;392;0
39505;97597;20130101;9;6022;6;10;9;3;22;2562;22263;0;0;0;Reprovado;ReprEvadiu;0;2;3;17;297;0;0;12;49;0;0;0.386026542;0.239231011;0.613973458;0.285855455;0;0.474913534;0;0;989;5326;1573;6364;0;10573;0;0;4;16;0;0;0;5;0;1735;0;0;0;0;0;5;47;192;0
39691;97597;20130101;9;6022;6;9;31;5;31;11485;82078;0;0;0;Aprovado;Sucesso;7;45;6;75;3783;0;30;0;6638;0.058336961;0.01934745;0.149325207;0.227600575;0.634305616;0.269524111;0.158032216;0.483527864;670;1588;1715;18681;7285;22122;1815;39687;0;0;10;28;0;0;2;57;370;8423;0;0;0;0;12;82;86;738;0
39693;97597;20130101;9;6022;6;14;84;7;42;27599;162076;0;0;0;Aprovado;Sucesso;11;34;50;221;12385;32;100;2164;9887;0;0;0.212688866;0.222728843;0.211022138;0.235926356;0.576288996;0.541344801;0;0;5870;36099;5824;38238;15905;87739;0;0;19;60;0;0;2;54;345;8450;0;0;0;0;56;165;254;1588;0
39705;97597;20130101;9;6022;6;11;2;1;15;555;27887;0;0;0;Aprovado;Sucesso;0;8;0;33;0;0;15;148;3298;0;0.014881486;0;0.138559185;0;0.299458529;1;0.5471008;0;415;0;3864;0;8351;555;15257;0;0;1;14;0;0;0;34;0;2703;0;0;0;0;0;22;9;252;0
39709;97597;20130101;9;6022;6;9;7;3;21;3562;30403;0;0;0;Aprovado;Sucesso;3;12;7;40;2513;0;2;27;1342;0;0.010327928;0.261370017;0.187941979;0;0.323323356;0.738629983;0.478406736;0;314;931;5714;0;9830;2631;14545;0;0;1;16;0;0;0;15;0;2743;0;0;0;0;3;17;32;295;0
39841;97597;20130101;9;6022;6;14;18;7;33;8084;67969;0;0;0;Aprovado;Sucesso;4;17;12;97;3319;0;70;0;8623;0.061850569;0.033221027;0;0.025923583;0;0.046992011;0.938149431;0.893863379;500;2258;0;1762;0;3194;7584;60755;0;0;5;36;0;0;0;49;0;5025;0;0;0;0;5;91;57;620;0
39873;97597;20130101;9;6022;6;9;5;2;14;4451;30885;0;0;0;Aprovado;Sucesso;3;6;8;34;2515;0;14;47;4459;0;0;0;0.063687874;0.561671534;0.207349846;0.438328466;0.728962279;0;0;0;1967;2500;6404;1951;22514;0;0;7;16;0;0;7;65;529;5611;0;0;0;0;7;24;42;261;0
39906;97597;20130101;9;6022;6;9;7;5;24;7929;26486;0;0;0;Aprovado;Sucesso;2;4;10;26;4032;0;0;230;1343;0;0.051838707;0;0;0;0;1;0.948161293;0;1373;0;0;0;0;7929;25113;0;0;4;6;0;0;2;15;529;3645;0;0;0;0;2;4;54;195;0
39917;97597;20130101;9;6022;6;9;23;5;15;8016;29201;0;0;0;Aprovado;Sucesso;4;6;10;19;2641;2;42;1505;6334;0;0;0.203343313;0.109893497;0.369510978;0.135783021;0.427145709;0.754323482;0;0;1630;3209;2962;3965;3424;22027;0;0;6;17;0;0;0;8;0;2190;0;0;0;0;6;49;90;222;0
39946;97597;20130101;9;6022;6;14;157;7;41;39237;228141;0;0;0;Aprovado;Sucesso;12;49;92;420;14145;32;82;1610;9875;0.015597523;0.032181852;0.047098402;0.083974384;0.269719907;0.307384468;0.667584168;0.576459295;612;7342;1848;19158;10583;70127;26194;131514;0;0;0;35;0;0;6;79;1186;7274;0;0;0;0;44;153;310;2074;0
40022;97597;20130101;9;6022;6;13;10;6;30;6738;37230;0;0;0;Aprovado;Sucesso;3;7;11;36;4809;0;11;26;5914;0;0;0.135054912;0.159548751;0;0.057695407;0.864945088;0.782755842;0;0;910;5940;0;2148;5828;29142;0;0;0;17;0;0;4;28;413;4230;0;0;0;0;8;26;39;329;0
40047;97597;20130101;9;6022;6;12;9;6;25;6092;47724;0;0;0;Aprovado;Sucesso;2;9;10;56;2762;18;63;1949;10707;0;0.041006621;0;0.015233426;0.381155614;0.244740592;0.618844386;0.699019361;0;1957;0;727;2322;11680;3770;33360;0;0;4;24;0;0;4;29;227;5690;0;0;0;0;20;75;41;374;0
40049;97597;20130101;9;6022;6;9;10;2;23;6025;42711;0;0;0;Aprovado;Sucesso;3;13;16;67;4608;0;10;0;2593;0;0.007023952;0.052282158;0.081313947;0.828713693;0.353421835;0.119004149;0.558240266;0;300;315;3473;4993;15095;717;23843;0;0;4;29;0;0;2;24;232;3631;0;0;0;0;4;29;72;472;0
40066;97597;20130101;9;6022;6;9;9;5;27;8936;52932;0;0;0;Aprovado;Sucesso;1;12;8;83;2944;7;30;435;7789;0;0.046474722;0;0;0;0.026826872;1;0.926698406;0;2460;0;0;0;1420;8936;49052;0;0;6;22;0;0;7;53;1561;6128;0;0;0;0;8;44;45;399;0
40073;97597;20130101;9;6022;6;13;16;5;28;5679;74395;0;0;0;Aprovado;Sucesso;4;19;12;128;3672;0;13;0;5276;0;0.010780294;0.055291425;0.186732979;0.633914422;0.327333826;0.310794154;0.4751529;0;802;314;13892;3600;24352;1765;35349;0;0;0;19;0;0;0;40;0;5266;0;0;0;0;5;39;63;837;0
40085;97597;20130101;9;6022;6;10;5;4;12;4661;22517;0;0;0;Aprovado;Sucesso;5;12;5;25;3300;0;8;0;1588;0;0.088910601;0.130658657;0.28858196;0.745333619;0.326286806;0.124007724;0.296220633;0;2002;609;6498;3474;7347;578;6670;0;0;1;3;0;0;10;24;828;5113;0;0;0;0;7;22;36;147;0
40093;97597;20130101;9;6022;6;10;34;7;33;10173;76950;0;0;0;Aprovado;Sucesso;10;23;28;97;5877;0;45;49;8520;0.254693797;0.278557505;0;0.023677713;0;0.119883041;0.745306203;0.577881741;2591;21435;0;1822;0;9225;7582;44468;0;0;4;18;0;0;5;38;416;6594;0;0;0;0;11;72;118;640;0
40101;97597;20130101;9;6022;6;12;23;6;31;12444;50858;0;0;0;Aprovado;Sucesso;7;13;20;68;8804;0;14;19;2959;0.051992928;0.018620473;0.121423979;0.075700971;0.161764706;0.262495576;0.664818386;0.64318298;647;947;1511;3850;2013;13350;8273;32711;0;0;8;22;0;0;1;59;16;7834;0;0;0;0;9;31;92;443;0
40135;97597;20130101;9;6022;6;9;50;6;36;21846;108536;0;0;0;Aprovado;Sucesso;8;20;37;147;12542;48;112;4062;15161;0.137324911;0.063048205;0.164469468;0.133061841;0.129680491;0.414350999;0.56852513;0.389538955;3000;6843;3593;14442;2833;44972;12420;42279;0;0;12;38;0;0;0;39;0;7032;0;0;0;0;62;141;159;895;0
40162;97597;20130101;9;6022;6;10;43;7;33;13694;75344;0;0;0;Aprovado;Sucesso;4;27;21;112;3826;52;138;3316;12032;0;0;0.075872645;0.094446804;0.115671097;0.132591845;0.808456258;0.772961351;0;0;1039;7116;1584;9990;11071;58238;0;0;26;44;0;0;3;37;164;5005;0;0;0;0;60;181;122;649;0
40197;97597;20130101;9;6022;6;11;26;7;29;21486;83256;0;0;0;Aprovado;Sucesso;2;6;67;217;12027;0;1;721;1928;0.048077818;0.121468723;0;0.031373114;0.088103882;0.080198424;0.8638183;0.766959739;1033;10113;0;2612;1893;6677;18560;63854;0;0;23;27;0;0;6;32;538;5007;0;0;0;0;5;14;305;1259;0
40200;97597;20130101;9;6022;6;13;41;7;38;12367;44124;0;0;0;Aprovado;Sucesso;13;18;34;98;10551;0;2;0;1217;0;0;0.304762675;0.345208957;0.33330638;0.265524431;0.361930945;0.389266612;0;0;3769;15232;4122;11716;4476;17176;0;0;6;22;0;0;0;17;0;2210;0;0;0;0;21;34;175;539;0
40228;97597;20130101;9;6022;6;8;3;1;22;2199;39624;0;0;0;Aprovado;Sucesso;0;4;3;35;689;1;5;1383;3254;0;0.142994145;0;0.311074097;0;0.339238845;1;0.206692913;0;5666;0;12326;0;13442;2199;8190;0;0;0;17;0;0;0;27;0;3952;0;0;0;0;1;13;18;294;0
40270;97597;20130101;9;6022;6;12;32;6;31;12710;63777;0;0;0;Aprovado;Sucesso;8;22;25;102;7172;0;10;43;3876;0.153579858;0.104269564;0.351691581;0.214277874;0.271361133;0.403546733;0.223367427;0.277905828;1952;6650;4470;13666;3449;25737;2839;17724;0;0;18;41;0;0;3;43;112;2809;0;0;0;0;19;47;132;594;0
40271;97597;20130101;9;6022;6;10;2;2;13;1021;17630;0;0;0;Aprovado;Sucesso;0;5;2;16;627;0;2;13;792;0;0;0;0;0;0.12274532;1;0.87725468;0;0;0;0;0;2164;1021;15466;0;0;0;12;0;0;0;20;0;3046;0;0;0;0;0;7;6;125;0
40277;97597;20130101;9;6022;6;10;8;3;23;4015;47225;0;0;0;Aprovado;Sucesso;2;7;6;22;3188;0;13;0;2506;0;0.012705135;0;0.173319217;0.322789539;0.265240868;0.677210461;0.54873478;0;600;0;8185;1296;12526;2719;25914;0;0;0;2;0;0;0;38;0;5801;0;0;0;0;2;21;23;151;0
40304;97597;20130101;9;6022;6;10;7;2;23;2529;35691;0;0;0;Aprovado;Sucesso;1;6;4;98;1157;0;15;4;2647;0;0;0.678924476;0.204421283;0.140371688;0.387828864;0.180703836;0.407749853;0;0;1717;7296;355;13842;457;14553;0;0;3;17;0;0;1;17;8;2320;0;0;0;0;2;26;25;415;0
40309;97597;20130101;9;6022;6;12;50;7;42;17462;125275;0;0;0;Aprovado;Sucesso;11;35;43;206;12032;0;39;1866;15928;0;0;0.149753751;0.216356017;0.100160348;0.041883856;0.750085901;0.741760128;0;0;2615;27104;1749;5247;13098;92924;0;0;10;57;0;0;3;52;40;7258;0;0;0;0;15;83;178;1086;0
40324;97597;20130101;9;6022;6;9;26;5;27;12583;58912;0;0;0;Aprovado;Sucesso;7;14;20;62;7770;0;24;446;5745;0;0;0.20972741;0.085109995;0.211157911;0.148798207;0.579114679;0.766091798;0;0;2639;5014;2657;8766;7287;45132;0;0;4;12;0;0;2;21;528;4714;0;0;0;0;11;41;109;510;0
40357;97597;20130101;9;6022;6;12;11;6;25;7133;44157;0;0;0;Aprovado;Sucesso;4;8;6;37;5023;0;6;364;3207;0.055096033;0.022329415;0.073321183;0.306134928;0.149866816;0.405439681;0.721715968;0.266095976;393;986;523;13518;1069;17903;5148;11750;0;0;2;12;0;0;1;21;300;3405;0;0;0;0;5;12;49;369;0
40362;97597;20130101;9;6022;6;9;10;4;30;4161;55244;0;0;0;Aprovado;Sucesso;2;14;5;59;1632;0;18;135;3987;0;0;0.256909397;0.273731084;0.67099255;0.325465209;0.072098053;0.400803707;0;0;1069;15122;2792;17980;300;22142;0;0;3;15;0;0;0;30;0;4584;0;0;0;0;3;35;35;426;0
40390;97597;20130101;9;6022;6;13;0;0;9;0;11743;0;0;0;Aprovado;Sucesso;0;4;0;22;0;0;3;0;1813;0;0;0;0.063271736;0;0.225921826;0;0.710806438;0;0;0;743;0;2653;0;8347;0;0;0;4;0;0;0;12;0;1452;0;0;0;0;0;9;0;138;0
40422;97597;20130101;9;6022;6;11;19;7;21;11780;32090;0;0;0;Aprovado;Sucesso;7;13;17;40;5567;26;26;3856;3991;0;0;0.404074703;0.344998442;0.164855688;0.248332814;0.43106961;0.406668744;0;0;4760;11071;1942;7969;5078;13050;0;0;10;19;0;0;7;27;120;3346;0;0;0;0;35;44;162;351;0
40628;97597;20130101;9;6022;6;9;11;5;26;5426;47251;0;0;0;Aprovado;Sucesso;2;16;8;36;2758;0;38;43;7410;0.113343163;0.111066432;0.320493918;0.087088104;0.200516034;0.111849485;0.365646885;0.689995979;615;5248;1739;4115;1088;5285;1984;32603;0;0;3;17;0;0;2;30;390;3708;0;0;0;0;3;62;46;325;0
40655;97597;20130101;9;6022;6;9;0;0;7;0;5726;0;0;0;Aprovado;Sucesso;0;3;0;10;0;0;0;0;205;0;0.918966119;0;0;0;0;0;0.081033881;0;5262;0;0;0;0;0;464;0;0;0;1;0;0;0;2;0;89;0;0;0;0;0;4;0;58;0
40878;97597;20130101;9;6022;6;10;0;0;10;0;14284;0;0;0;Reprovado;ReprEvadiu;0;1;0;8;0;0;9;0;1581;0;0;0;0;0;0.042005041;0;0.957994959;0;0;0;0;0;600;0;13684;0;0;0;3;0;0;0;55;0;5992;0;0;0;0;0;10;0;131;0
40885;97597;20130101;9;6022;6;10;15;6;25;5805;38004;0;0;0;Aprovado;Sucesso;3;11;17;38;4661;0;17;254;7560;0;0;0;0.099884223;0.168647717;0.117961267;0.831352283;0.78215451;0;0;0;3796;979;4483;4826;29725;0;0;2;16;0;0;5;53;129;6789;0;0;0;0;5;33;63;266;0
40942;97597;20130101;9;6022;6;9;11;4;34;5827;65206;0;0;0;Aprovado;Sucesso;5;23;5;73;4258;0;16;0;4361;0;0.018280526;0.195812597;0.219872404;0.317487558;0.364537006;0.486699846;0.397310063;0;1192;1141;14337;1850;23770;2836;25907;0;0;3;21;0;0;2;33;600;7150;0;0;0;0;10;48;39;375;0
40954;97597;20130101;9;6022;6;9;12;4;17;7500;25936;0;0;0;Aprovado;Sucesso;5;13;7;24;4229;0;9;277;4226;0;0;0.231333333;0.066895435;0.190133333;0.229834978;0.578533333;0.703269587;0;0;1735;1735;1426;5961;4339;18240;0;0;2;7;0;0;2;15;961;3192;0;0;0;0;8;27;52;177;0
41013;97597;20130101;9;6022;6;8;4;3;17;2927;41068;0;0;0;Aprovado;Sucesso;1;14;2;39;1083;0;8;0;2892;0;0.088219538;0;0.173906691;1;0.617707217;0;0.120166553;0;3623;0;7142;2927;25368;0;4935;0;0;3;7;0;0;3;18;837;4617;0;0;0;0;1;25;38;268;0
41024;97597;20130101;9;6022;6;9;9;4;18;7472;38861;0;0;0;Aprovado;Sucesso;0;7;15;47;2120;0;50;0;9125;0;0;0;0.095777257;0.236215203;0.122642238;0.763784797;0.781580505;0;0;0;3722;1765;4766;5707;30373;0;0;12;19;0;0;2;8;71;476;0;0;0;0;3;59;63;267;0
41063;97597;20130101;9;6022;6;11;7;2;18;3765;31995;0;0;0;Aprovado;Sucesso;0;5;1;26;54;4;9;2018;6294;0;0.076105642;0;0.057258947;0.114209827;0.036474449;0.885790173;0.830160963;0;2435;0;1832;430;1167;3335;26561;0;0;4;16;0;0;0;5;0;996;0;0;0;0;4;16;18;218;0
41072;97597;20130101;9;6022;6;12;9;3;26;2935;43954;0;0;0;Aprovado;Sucesso;2;9;4;42;1175;0;88;24;11744;0;0;0;0.014606179;0;0.076602812;1;0.908791009;0;0;0;642;0;3367;2935;39945;0;0;2;24;0;0;0;37;0;4641;0;0;0;0;2;101;21;381;0
41088;97597;20130101;9;6022;6;9;7;5;27;3603;50581;0;0;0;Aprovado;Sucesso;0;10;10;40;1765;3;20;803;4980;0;0.021094878;0.309186789;0.287677191;0;0.170597655;0.690813211;0.520630276;0;1067;1114;14551;0;8629;2489;26334;0;0;1;10;0;0;1;14;77;1142;0;0;0;0;3;31;29;228;0
41121;97597;20130101;9;6022;6;4;0;0;6;0;14028;0;0;0;Desistente;ReprEvadiu;0;1;0;8;0;0;2;0;691;0;0.075278015;0;0.189692044;0;0;0;0.73502994;0;1056;0;2661;0;0;0;10311;0;0;0;0;0;0;0;22;0;2845;0;0;0;0;0;3;0;98;0
41124;97597;20130101;9;6022;6;10;5;3;13;2104;11809;0;0;0;Desistente;ReprEvadiu;0;2;1;24;20;0;0;0;242;0;0;0;0.555000423;0.701996198;0.210093996;0.298003802;0.23490558;0;0;0;6554;1477;2481;627;2774;0;0;1;5;0;0;0;5;0;368;0;0;0;0;0;2;14;140;0
41165;97597;20130101;9;6022;6;14;15;5;24;5908;36584;0;0;0;Aprovado;Sucesso;6;9;11;42;4416;0;1;672;5568;0;0;0.076675694;0.069675268;0;0.294062978;0.923324306;0.636261754;0;0;453;2549;0;10758;5455;23277;0;0;1;17;0;0;1;22;217;2691;0;0;0;0;9;17;58;331;0
41179;97597;20130101;9;6022;6;12;43;7;28;10538;45634;0;0;0;Aprovado;Sucesso;8;29;22;97;5638;2;32;561;4918;0;0;0.090624407;0.020927379;0.182956918;0.08688697;0.726418675;0.892185651;0;0;955;955;1928;3965;7655;40714;0;0;5;20;0;0;2;13;89;1459;0;0;0;0;15;68;125;548;0
41184;97597;20130101;9;6022;6;13;11;7;18;7647;30914;0;0;0;Aprovado;Sucesso;3;11;12;42;3854;0;18;313;3352;0.06054662;0.194442647;0.170132078;0.063725173;0.369687459;0.132820082;0.399633843;0.609012098;463;6011;1301;1970;2827;4106;3056;18827;0;0;9;17;0;0;2;14;313;2999;0;0;0;0;6;32;68;256;0
41256;97597;20130101;9;6022;6;9;10;2;19;3493;27124;0;0;0;Aprovado;Sucesso;3;10;5;36;1890;0;30;0;2362;0;0.237096298;0.136845119;0.01762277;0;0.066325026;0.863154881;0.678955906;0;6431;478;478;0;1799;3015;18416;0;0;3;26;0;0;0;5;0;551;0;0;0;0;3;44;28;219;0
41281;97597;20130101;9;6022;6;12;11;6;35;6021;42200;0;0;0;Aprovado;Sucesso;7;23;14;112;4062;0;57;0;4200;0;0.050236967;0.290981565;0.164739336;0.230360405;0.182582938;0.47865803;0.602440758;0;2120;1752;6952;1387;7705;2882;25423;0;0;5;23;0;0;0;36;0;2575;0;0;0;0;13;89;56;500;0
