CodigoDisciplina;PeriodoLetivo;CodigoTurma;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
60465;20120202;5490;0;3;1230;ReprEvadiu;0;0;0;0;300;0;0;0.504878049;0.495121951;0;0;621;609;0;0;0;1;300;0;0;0;6
60465;20120202;5490;16;9;11737;ReprEvadiu;0;5;1090;0;607;0.040299906;0.025560194;0.062792877;0.871347022;473;300;737;10227;0;5;0;28;4703;0;0;2;95
60465;20120202;5490;1;3;1189;ReprEvadiu;0;0;0;0;0;0;0.649285114;0.350714886;0;0;772;417;0;0;0;0;6;797;0;0;0;9
60465;20120202;5490;32;19;43672;Sucesso;13;64;3471;5;2482;0;0.323777249;0.550764792;0.125457959;0;14140;24053;5479;0;8;0;58;10808;0;0;23;321
60465;20120202;5490;15;10;23332;Sucesso;0;12;1573;0;391;0;0.054131665;0.341119493;0.604748843;0;1263;7959;14110;0;13;0;61;12813;0;0;2;144
60465;20120202;5490;15;8;18077;Sucesso;1;15;3804;0;873;0;0.018144604;0.063340156;0.91851524;0;328;1145;16604;0;5;0;53;9459;0;0;5;131
60465;20120202;5490;20;15;33409;Sucesso;7;43;803;17;2447;0;0;0.054266814;0.945733186;0;0;1813;31596;0;14;0;72;7931;0;0;28;310
60465;20120202;5490;11;12;21155;Sucesso;0;7;810;0;0;0;0.390782321;0.110895769;0.49832191;0;8267;2346;10542;0;6;0;32;8844;0;0;8;149
60465;20120202;5490;12;7;11358;Sucesso;0;7;0;14;2733;0;0.111023067;0.175471034;0.713505899;0;1261;1993;8104;0;7;0;18;2418;0;0;16;68
60465;20120202;5490;0;3;4380;ReprEvadiu;0;1;0;1;135;0;0;0.219178082;0.780821918;0;0;960;3420;0;0;0;8;1721;0;0;1;17
60465;20120202;5490;8;15;27976;Sucesso;7;32;1100;4;882;0;0.285887904;0.412210466;0.30190163;0;7998;11532;8446;0;3;0;49;10712;0;0;15;179
60465;20120202;5490;7;10;6157;Sucesso;0;1;0;0;47;0.05668345;0.179145688;0.121650154;0.642520708;349;1103;749;3956;0;9;0;12;2551;0;0;2;50
60465;20120202;5490;3;8;17882;Sucesso;0;2;0;0;0;0;0;0.862375573;0.137624427;0;0;15421;2461;0;3;0;34;8615;0;0;2;88
60465;20120202;5490;6;10;27507;ReprEvadiu;11;32;907;0;514;0;0;0.164321809;0.835678191;0;0;4520;22987;0;3;0;25;8619;0;0;13;134
60465;20120202;5490;0;3;1770;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;1770;0;0;0;3;984;0;0;0;15
60465;20120202;5490;17;18;25541;ReprEvadiu;0;3;0;0;699;0.025997416;0.091225872;0.093222662;0.78955405;664;2330;2381;20166;0;5;0;56;10313;0;0;4;171
60465;20120202;5490;3;3;1654;ReprEvadiu;0;1;0;0;0;0;0;0.181378476;0.818621524;0;0;300;1354;0;2;0;8;343;0;0;0;27
60465;20120202;5490;8;13;15226;ReprEvadiu;1;12;223;0;808;0;0;0.159070012;0.840929988;0;0;2422;12804;0;3;0;61;7628;0;0;3;138
60465;20120202;5490;1;4;3024;ReprEvadiu;0;2;300;0;18;0;0.454365079;0.212962963;0.332671958;0;1374;644;1006;0;1;0;12;1807;0;0;0;22
60465;20120202;5490;0;5;3167;ReprEvadiu;1;7;0;0;0;0;0.586675087;0.111777708;0.301547206;0;1858;354;955;0;0;0;2;987;0;0;1;36
60465;20120202;5490;4;6;7453;ReprEvadiu;0;3;7;0;0;0;0.711793908;0.163424125;0.124781967;0;5305;1218;930;0;6;0;15;4912;0;0;2;37
60465;20120202;5490;13;13;34937;Sucesso;0;4;34;28;6567;0.080001145;0;0.000830066;0.91916879;2795;0;29;32113;0;9;0;64;16557;0;0;34;229
60465;20120202;5490;19;10;18465;Sucesso;0;6;2092;4;2403;0.016246954;0.016246954;0.132087734;0.835418359;300;300;2439;15426;0;3;0;51;9442;0;0;6;129
60465;20120202;5490;19;17;36155;Sucesso;0;30;801;10;4533;0.13489144;0.16722445;0.298547919;0.399336191;4877;6046;10794;14438;0;4;0;63;12647;0;0;12;237
60465;20120202;5490;0;2;370;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;370;0;0;0;1;300;0;0;0;4
60465;20120202;5490;15;7;20593;Sucesso;2;8;759;24;3622;0;0.14553489;0.049919876;0.804545234;0;2997;1028;16568;0;5;0;42;10984;0;0;28;100
60465;20120202;5490;4;8;8045;Sucesso;0;2;0;0;1362;0;0;0.292106899;0.707893101;0;0;2350;5695;0;4;0;24;5063;0;0;2;53
60465;20120202;5490;16;21;31620;ReprEvadiu;5;16;3322;35;6092;0.02197976;0.040227704;0.224414927;0.713377609;695;1272;7096;22557;0;6;0;46;10080;0;0;42;225
60465;20120202;5490;20;11;16591;ReprEvadiu;0;6;1108;0;297;0;0.058525707;0.154963534;0.786510759;0;971;2571;13049;0;2;0;54;10781;0;0;2;116
60465;20120202;5490;14;12;16555;ReprEvadiu;0;10;802;0;23;0;0.070975536;0.162488674;0.76653579;0;1175;2690;12690;0;4;0;61;9885;0;0;2;145
60465;20120202;5490;4;7;6590;ReprEvadiu;1;6;109;0;0;0;0.352048558;0.361305008;0.286646434;0;2320;2381;1889;0;4;0;12;2495;0;0;3;60
60465;20120202;5490;11;11;15634;ReprEvadiu;0;8;1199;19;3985;0.021043879;0.06281182;0.260202124;0.655942177;329;982;4068;10255;0;2;0;26;5504;0;0;19;97
60465;20120202;5490;6;5;5835;ReprEvadiu;0;0;0;0;0;0;0;0.775664096;0.224335904;0;0;4526;1309;0;4;0;20;3568;0;0;2;36
60465;20120202;5490;29;11;25782;Sucesso;0;28;1175;3;3085;0;0.097703824;0.491777209;0.410518967;0;2519;12679;10584;0;8;0;93;12381;0;0;5;249
60465;20120202;5490;15;12;17574;ReprEvadiu;0;13;713;0;719;0;0.088084671;0.391999545;0.519915785;0;1548;6889;9137;0;0;0;88;10014;0;0;0;159
60465;20120202;5490;0;3;921;ReprEvadiu;0;1;0;0;0;0;0.348534202;0;0.651465798;0;321;0;600;0;0;0;0;0;0;0;0;4
60465;20130101;5799;10;5;3860;ReprEvadiu;0;3;361;0;0;0;0;0;1;0;0;0;3860;0;7;0;11;2030;0;0;0;55
60465;20130101;5799;1;7;4494;ReprEvadiu;0;7;0;0;0;0;0;0.1435247;0.8564753;0;0;645;3849;0;3;0;12;2580;0;0;2;34
60465;20130101;5799;2;6;12071;ReprEvadiu;0;1;0;12;1423;0;0;0.081517687;0.918482313;0;0;984;11087;0;11;0;17;3698;0;0;18;63
60465;20130101;5799;4;12;7427;ReprEvadiu;0;9;370;0;311;0;0.199542211;0.307661236;0.492796553;0;1482;2285;3660;0;4;0;38;2875;0;0;2;89
60465;20130101;5799;3;6;2140;ReprEvadiu;0;4;0;0;0;0;0;0.171028037;0.828971963;0;0;366;1774;0;2;0;5;948;0;0;2;20
60465;20130101;5799;11;5;7584;ReprEvadiu;0;1;14;0;0;0;0;0.219277426;0.780722574;0;0;1663;5921;0;0;0;51;5796;0;0;0;74
60465;20130101;5799;12;15;14526;ReprEvadiu;1;27;1353;24;2998;0;0.134379733;0.284937354;0.580682913;0;1952;4139;8435;0;5;0;23;4297;0;0;27;112
60465;20130101;5799;8;2;4745;ReprEvadiu;0;0;0;0;0;0;0;0.070389884;0.929610116;0;0;334;4411;0;2;0;6;865;0;0;2;37
60465;20130101;5799;12;12;6198;Sucesso;0;6;0;0;143;0.141981284;0;0.383994837;0.474023879;880;0;2380;2938;0;4;0;13;3076;0;0;2;97
60465;20130101;5799;4;9;6481;ReprEvadiu;0;0;0;0;0;0;0.679524765;0.075605616;0.244869619;0;4404;490;1587;0;0;0;6;1558;0;0;0;33
60465;20130101;5799;16;16;36499;Sucesso;1;36;479;12;2769;0;0.097701307;0.550426039;0.351872654;0;3566;20090;12843;0;4;0;73;15241;0;0;15;281
60465;20130101;5799;1;7;6208;Sucesso;1;3;0;6;586;0;0;0;1;0;0;0;6208;0;2;0;10;2955;0;0;9;43
60465;20130101;5799;9;4;15380;Sucesso;0;2;1026;0;0;0;0.054876463;0.251690507;0.69343303;0;844;3871;10665;0;3;0;36;8478;0;0;4;87
60465;20130101;5799;3;8;4014;Sucesso;0;3;0;0;0;0;0.15595416;0.681116094;0.162929746;0;626;2734;654;0;5;0;26;2586;0;0;2;69
60465;20130101;5799;5;12;12601;ReprEvadiu;0;0;0;32;5923;0;0.088881835;0.239187366;0.671930799;0;1120;3014;8467;0;2;0;32;2313;0;0;34;58
60465;20130101;5799;9;12;9841;ReprEvadiu;0;2;190;0;2626;0.083121634;0.084544254;0.216543034;0.615791078;818;832;2131;6060;0;2;0;26;2612;0;0;0;74
60465;20130101;5799;5;6;7532;Sucesso;0;0;0;6;1410;0;0;0.220127456;0.779872544;0;0;1658;5874;0;2;0;15;4754;0;0;8;29
60465;20130101;5799;4;10;9823;ReprEvadiu;1;10;144;0;226;0;0.064644202;0.197190268;0.73816553;0;635;1937;7251;0;0;0;25;5845;0;0;1;76
60465;20130101;5799;6;9;4988;Sucesso;0;8;346;1;39;0.14755413;0.19967923;0;0.65276664;736;996;0;3256;0;4;0;17;1396;0;0;3;65
60465;20130101;5799;5;5;2496;ReprEvadiu;0;1;0;0;0;0;0;0.526442308;0.473557692;0;0;1314;1182;0;3;0;11;1336;0;0;4;34
60465;20130101;5799;8;10;7469;ReprEvadiu;0;2;0;0;0;0;0.129602356;0.339938412;0.530459231;0;968;2539;3962;0;3;0;16;2911;0;0;2;41
60465;20130101;5799;8;10;15702;ReprEvadiu;0;5;53;0;576;0;0.304356133;0.156858999;0.538784868;0;4779;2463;8460;0;4;0;41;9975;0;0;2;113
60465;20130101;5799;7;10;10727;ReprEvadiu;0;11;0;2;1448;0;0;0.452316584;0.547683416;0;0;4852;5875;0;3;0;38;5749;0;0;2;96
60465;20130101;5799;3;4;2595;ReprEvadiu;0;2;0;0;91;0;0;0;1;0;0;0;2595;0;6;0;5;848;0;0;2;30
60465;20130101;5799;3;13;11721;Sucesso;1;8;0;2;860;0.035065267;0.029093081;0.592014333;0.343827318;411;341;6939;4030;0;3;0;32;3953;0;0;5;162
60465;20130101;5799;3;5;6221;Sucesso;0;1;91;0;1140;0;0.056261051;0.181803569;0.76193538;0;350;1131;4740;0;4;0;34;3140;0;0;3;64
60465;20130101;5799;26;18;39533;ReprEvadiu;5;34;2076;31;5043;0;0.239496117;0.248526547;0.511977335;0;9468;9825;20240;0;19;0;90;12783;0;0;38;335
60465;20130101;5799;3;9;6807;ReprEvadiu;0;3;0;0;0;0;0;0.044072279;0.955927721;0;0;300;6507;0;3;0;29;2740;0;0;2;55
60465;20130101;6030;11;6;23383;Sucesso;4;8;3015;16;4705;0;0;0.589017662;0.410982338;0;0;13773;9610;0;4;0;11;3084;0;0;22;107
60465;20130101;6030;7;3;2957;ReprEvadiu;0;1;0;1;374;0;0;0.163341224;0.836658776;0;0;483;2474;0;11;0;4;410;0;0;3;36
60465;20130101;6030;3;3;3267;ReprEvadiu;0;0;0;0;0;0;0;0.897765534;0.102234466;0;0;2933;334;0;2;0;11;1359;0;0;2;22
60465;20130101;6030;14;8;16197;ReprEvadiu;0;9;160;3;1641;0;0;0.099524603;0.900475397;0;0;1612;14585;0;20;0;25;3344;0;0;19;142
60465;20130101;6030;0;3;2259;ReprEvadiu;0;0;0;0;0;0;0.169101372;0.132802125;0.698096503;0;382;300;1577;0;3;0;0;0;0;0;0;12
60465;20130101;6030;3;3;1798;ReprEvadiu;0;5;0;0;0;0;0;0;1;0;0;0;1798;0;3;0;6;389;0;0;0;32
60465;20130101;6030;0;1;49;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;49;0;0;0;0;0;0;0;0;2
60465;20130101;6030;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130101;6030;9;4;10621;Sucesso;0;5;2060;6;3053;0;0.215987195;0.096883533;0.687129272;0;2294;1029;7298;0;6;0;16;1268;0;0;8;65
60465;20130101;6030;3;10;14623;Sucesso;2;12;706;5;933;0.029679272;0.021609793;0.11468235;0.834028585;434;316;1677;12196;0;13;0;17;3100;0;0;11;92
60465;20130101;6030;4;13;26355;ReprEvadiu;1;25;3081;3;2730;0.029216467;0.198178714;0.299981028;0.472623791;770;5223;7906;12456;0;10;0;44;5640;0;0;4;213
60465;20130101;6030;0;5;10292;ReprEvadiu;1;6;0;3;1748;0;0;0;1;0;0;0;10292;0;0;0;12;1855;0;0;4;68
60465;20130101;6030;4;5;5126;Sucesso;1;6;0;3;1401;0;0;0;1;0;0;0;5126;0;8;0;2;100;0;0;8;36
60465;20130101;6030;16;7;12304;ReprEvadiu;0;15;192;20;3037;0;0.118904421;0.126950585;0.754144993;0;1463;1562;9279;0;13;0;52;1694;0;0;22;158
60465;20130101;6030;30;17;35865;ReprEvadiu;3;18;1387;27;9024;0.008364701;0.009368465;0.416868814;0.56539802;300;336;14951;20278;0;19;0;72;8997;0;0;36;309
60465;20130101;6030;2;8;6574;ReprEvadiu;1;5;0;2;1545;0.076513538;0;0.136902951;0.786583511;503;0;900;5171;0;1;0;1;920;0;0;3;36
60465;20130101;6030;7;12;15252;ReprEvadiu;1;3;0;0;0;0.019669552;0.045043273;0.184041437;0.751245738;300;687;2807;11458;0;8;0;13;5598;0;0;1;56
60465;20130101;6030;0;4;4659;ReprEvadiu;1;2;0;5;1188;0;0;0.524576089;0.475423911;0;0;2444;2215;0;0;0;16;1565;0;0;6;31
60465;20130101;6030;15;14;32281;ReprEvadiu;1;12;0;0;0;0.032867631;0.009293392;0.268671974;0.689167002;1061;300;8673;22247;0;8;0;94;16278;0;0;3;212
60465;20130101;6030;22;18;40990;Sucesso;5;30;1636;18;3547;0;0.037716516;0.148084899;0.814198585;0;1546;6070;33374;0;13;0;28;8612;0;0;25;212
60465;20130101;6030;2;8;3587;ReprEvadiu;0;3;0;0;0;0;0.271536103;0.644828548;0.08363535;0;974;2313;300;0;1;0;15;1363;0;0;0;41
60465;20130101;6030;16;14;30882;Sucesso;15;45;554;2;3356;0.061330225;0.01003821;0.022310731;0.906320834;1894;310;689;27989;0;12;0;60;5337;0;0;19;341
60465;20130101;6030;32;15;26815;ReprEvadiu;0;15;59;15;4911;0;0.225172478;0.32541488;0.449412642;0;6038;8726;12051;0;13;0;62;3958;0;0;17;289
60465;20130101;6030;19;20;33059;Sucesso;1;15;419;20;4853;0.009074685;0.191959829;0.302640733;0.496324753;300;6346;10005;16408;0;13;0;35;4629;0;0;23;186
60465;20130101;6030;7;7;8083;ReprEvadiu;0;1;0;2;126;0;0.195224545;0;0.804775455;0;1578;0;6505;0;11;0;31;3165;0;0;4;100
60465;20130101;6030;16;12;30094;ReprEvadiu;5;29;3960;1;622;0.053532266;0.053665182;0.070479165;0.822323387;1611;1615;2121;24747;0;10;0;28;5480;0;0;13;274
60465;20130101;6030;21;12;26778;ReprEvadiu;2;24;1867;8;2094;0.016282023;0.31339159;0.306819031;0.363507357;436;8392;8216;9734;0;16;0;80;7995;0;0;12;275
60465;20130101;6030;20;9;19469;ReprEvadiu;0;14;1586;0;188;0;0.298628589;0.168010684;0.533360727;0;5814;3271;10384;0;7;0;57;6355;0;0;2;196
60465;20130101;6030;10;9;16951;ReprEvadiu;0;6;1781;0;1600;0.083829863;0.044245177;0.097162409;0.774762551;1421;750;1647;13133;0;9;0;42;3403;0;0;0;122
60465;20130101;6030;4;4;9271;ReprEvadiu;0;8;0;4;2700;0;0;0;1;0;0;0;9271;0;3;0;21;2043;0;0;6;110
60465;20130102;6400;11;12;25255;Sucesso;0;23;25;0;127;0;0.199049693;0.179805979;0.621144328;0;5027;4541;15687;0;6;0;52;12259;0;0;2;203
60465;20130102;6400;7;13;16216;ReprEvadiu;3;27;2390;0;314;0;0.162493833;0.508201776;0.329304391;0;2635;8241;5340;0;6;0;29;4274;0;0;5;203
60465;20130102;6400;31;15;44395;Sucesso;1;53;4494;0;932;0;0.177362316;0.138934565;0.68370312;0;7874;6168;30353;0;4;0;81;18152;0;0;3;372
60465;20130102;6400;8;7;8173;ReprEvadiu;1;5;0;0;0;0.166768628;0;0.036706228;0.796525144;1363;0;300;6510;0;5;0;24;4689;0;0;1;87
60465;20130102;6400;13;4;5514;ReprEvadiu;0;5;508;0;311;0;0.427638738;0;0.572361262;0;2358;0;3156;0;3;0;25;1921;0;0;2;69
60465;20130102;6400;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6400;6;9;6103;ReprEvadiu;0;0;0;0;552;0;0.459773882;0.294117647;0.246108471;0;2806;1795;1502;0;3;0;13;3785;0;0;2;39
60465;20130102;6400;21;14;19681;ReprEvadiu;2;5;742;4;236;0;0.290025913;0.205883847;0.504090239;0;5708;4052;9921;0;5;0;36;6799;0;0;8;121
60465;20130102;6400;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6400;2;4;1828;ReprEvadiu;0;0;0;0;0;0;0;0.616520788;0.383479212;0;0;1127;701;0;0;0;7;1138;0;0;0;11
60465;20130102;6400;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6400;6;15;12205;ReprEvadiu;0;14;1628;0;355;0;0.307087259;0.434739861;0.25817288;0;3748;5306;3151;0;6;0;29;3287;0;0;2;106
60465;20130102;6400;7;11;15923;ReprEvadiu;1;20;4504;0;39;0;0.048483326;0.029391446;0.922125228;0;772;468;14683;0;10;0;59;5108;0;0;3;184
60465;20130102;6400;15;20;25800;ReprEvadiu;2;26;1352;1;327;0;0.202170543;0.569418605;0.228410853;0;5216;14691;5893;0;5;0;56;10723;0;0;5;197
60465;20130102;6400;2;7;5431;ReprEvadiu;1;3;0;0;550;0;0.086356104;0.318173449;0.595470447;0;469;1728;3234;0;3;0;24;2164;0;0;1;83
60465;20130102;6400;7;4;2268;ReprEvadiu;0;1;103;0;0;0;0.301146384;0;0.698853616;0;683;0;1585;0;0;0;8;1192;0;0;0;19
60465;20130102;6400;8;10;16541;Sucesso;1;8;323;0;342;0;0;0.179674748;0.820325252;0;0;2972;13569;0;3;0;27;3829;0;0;3;117
60465;20130102;6400;58;22;71501;Sucesso;22;61;5059;62;5754;0;0.11211032;0.314303296;0.573586383;0;8016;22473;41012;0;21;0;108;11116;0;0;86;550
60465;20130102;6400;19;16;29418;ReprEvadiu;0;16;4913;0;347;0.015432728;0;0.034502685;0.950064586;454;0;1015;27949;0;4;0;44;9440;0;0;2;177
60465;20130102;6400;3;7;10735;ReprEvadiu;1;7;0;0;1359;0;0;0.247787611;0.752212389;0;0;2660;8075;0;1;0;21;3080;0;0;1;79
60465;20130102;6400;16;19;22562;Sucesso;1;24;237;0;982;0.013518305;0.141565464;0.077431079;0.767485152;305;3194;1747;17316;0;3;0;68;9808;0;0;3;207
60465;20130102;6400;7;12;7315;ReprEvadiu;1;6;0;0;0;0;0.095010253;0.254135338;0.650854409;0;695;1859;4761;0;0;0;16;3248;0;0;1;47
60465;20130102;6400;7;12;18590;ReprEvadiu;1;3;0;1;448;0.016514255;0.349220011;0.074663798;0.559601937;307;6492;1388;10403;0;3;0;34;9640;0;0;4;78
60465;20130102;6400;2;5;17322;ReprEvadiu;1;7;0;3;2174;0;0.068121464;0.108243852;0.823634684;0;1180;1875;14267;0;0;0;29;4706;0;0;4;145
60465;20130102;6400;12;17;19629;ReprEvadiu;1;7;0;0;685;0;0.053899842;0.078353457;0.867746701;0;1058;1538;17033;0;4;0;59;6375;0;0;3;163
60465;20130102;6400;20;13;23884;ReprEvadiu;1;24;1698;0;1324;0;0.064185229;0.1633311;0.772483671;0;1533;3901;18450;0;4;0;47;8694;0;0;3;196
60465;20130102;6400;18;17;16479;Sucesso;0;10;1682;0;318;0.02117847;0.355118636;0.396079859;0.227623035;349;5852;6527;3751;0;2;0;57;7229;0;0;2;140
60465;20130102;6400;19;8;19007;ReprEvadiu;6;23;2501;5;415;0;0.076603357;0.15383806;0.769558584;0;1456;2924;14627;0;4;0;64;8067;0;0;13;185
60465;20130102;6400;5;11;12016;ReprEvadiu;1;10;0;0;318;0;0.157706391;0.545605859;0.29668775;0;1895;6556;3565;0;2;0;42;6229;0;0;1;130
60465;20130102;6400;8;11;9324;ReprEvadiu;0;9;154;1;1265;0;0.082689833;0.16988417;0.747425997;0;771;1584;6969;0;8;0;16;2788;0;0;1;92
60465;20130102;6400;12;13;10682;Sucesso;0;8;25;0;104;0;0.117861824;0.605317356;0.27682082;0;1259;6466;2957;0;8;0;32;4921;0;0;2;89
60465;20130102;6400;3;9;5819;ReprEvadiu;0;5;1409;0;0;0;0.771610242;0.058944836;0.169444922;0;4490;343;986;0;0;0;30;1486;0;0;0;69
60465;20130102;6400;17;12;18159;Sucesso;0;13;2198;0;985;0;0.099895369;0.470620629;0.429484002;0;1814;8546;7799;0;8;0;65;6522;0;0;2;156
60465;20130102;6400;29;17;24542;ReprEvadiu;0;11;2027;8;1538;0;0.150761959;0.26000326;0.589234781;0;3700;6381;14461;0;6;0;45;10659;0;0;10;154
60465;20130102;6400;5;15;8284;ReprEvadiu;0;4;0;0;605;0;0.246740705;0.556735876;0.196523419;0;2044;4612;1628;0;6;0;16;2545;0;0;2;57
60465;20130102;6400;11;10;16045;ReprEvadiu;0;3;0;0;982;0;0;0;1;0;0;0;16045;0;3;0;24;7145;0;0;2;68
60465;20130102;6400;7;18;17601;Sucesso;0;6;20;0;249;0;0.236577467;0.540367025;0.223055508;0;4164;9511;3926;0;7;0;41;4256;0;0;2;118
60465;20130102;6400;7;9;7188;ReprEvadiu;1;9;336;0;0;0.106288258;0.097941013;0;0.795770729;764;704;0;5720;0;2;0;18;2157;0;0;3;53
60465;20130102;6400;18;17;20919;Sucesso;0;5;387;0;163;0.095033223;0.167933458;0.321764903;0.415268416;1988;3513;6731;8687;0;3;0;40;7058;0;0;2;126
60465;20130102;6400;18;10;14173;Sucesso;0;2;0;0;199;0;0.052423622;0.214774571;0.732801806;0;743;3044;10386;0;20;0;33;6070;0;0;10;134
60465;20130102;6400;0;9;7430;ReprEvadiu;0;9;0;0;0;0;0;0;1;0;0;0;7430;0;3;0;27;3774;0;0;0;89
60465;20130102;6400;70;21;82310;Sucesso;17;102;9906;21;6917;0.018163042;0.132256105;0.396622525;0.452958328;1495;10886;32646;37283;0;7;0;160;26572;0;0;42;627
60465;20130102;6400;28;20;49528;Sucesso;0;23;6115;0;2175;0.040361008;0.036908415;0.334376514;0.588354062;1999;1828;16561;29140;0;10;0;86;13078;0;0;2;319
60465;20130102;6400;14;5;9986;ReprEvadiu;0;11;1566;4;511;0;0;0;1;0;0;0;9986;0;13;0;23;3827;0;0;12;112
60465;20130102;6400;1;5;1541;ReprEvadiu;0;1;0;0;0;0;0.19467878;0.554834523;0.250486697;0;300;855;386;0;2;0;4;387;0;0;0;16
60465;20130102;6401;0;2;341;ReprEvadiu;0;0;0;0;0;0;0;0.120234604;0.879765396;0;0;41;300;0;0;0;2;35;0;0;0;4
60465;20130102;6401;6;6;5770;ReprEvadiu;3;9;1920;0;0;0;0.34644714;0.467937608;0.185615251;0;1999;2700;1071;0;6;0;21;1462;0;0;5;83
60465;20130102;6401;13;10;9899;Sucesso;0;4;826;0;23;0;0.030306092;0.372259824;0.597434084;0;300;3685;5914;0;7;0;25;4276;0;0;2;83
60465;20130102;6401;29;15;31396;Sucesso;0;44;10815;0;1839;0;0.030831953;0.661039623;0.308128424;0;968;20754;9674;0;15;0;41;2520;0;0;2;245
60465;20130102;6401;1;8;8887;Sucesso;0;0;0;6;3258;0;0.067514347;0.03510746;0.897378193;0;600;312;7975;0;6;0;11;1375;0;0;12;29
60465;20130102;6401;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6401;3;13;9759;ReprEvadiu;0;3;0;0;300;0;0.196434061;0.408750897;0.394815043;0;1917;3989;3853;0;6;0;34;5708;0;0;0;72
60465;20130102;6401;20;20;30487;Sucesso;3;32;1835;8;1763;0;0.299668711;0.296487027;0.403844261;0;9136;9039;12312;0;17;0;81;8914;0;0;15;305
60465;20130102;6401;8;10;9856;ReprEvadiu;1;8;654;0;400;0;0.24898539;0.420657468;0.330357143;0;2454;4146;3256;0;12;0;23;2613;0;0;3;118
60465;20130102;6401;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6401;40;19;46489;ReprEvadiu;1;64;6444;42;6831;0;0.373529222;0.155262535;0.471208243;0;17365;7218;21906;0;20;0;46;11283;0;0;49;328
60465;20130102;6401;20;15;25938;ReprEvadiu;0;51;1089;0;2530;0;0.032616239;0.178888118;0.788495643;0;846;4640;20452;0;24;0;44;6967;0;0;2;312
60465;20130102;6401;0;2;600;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;600;0;0;0;0;0;0;0;0;2
60465;20130102;6401;4;12;7410;ReprEvadiu;0;13;0;0;53;0;0.176923077;0.5365722;0.286504723;0;1311;3976;2123;0;8;0;14;1511;0;0;4;81
60465;20130102;6401;10;10;13181;ReprEvadiu;0;13;2000;0;509;0.022760033;0.370685077;0.102951218;0.503603672;300;4886;1357;6638;0;15;0;11;2023;0;0;2;139
60465;20130102;6401;16;10;14590;Sucesso;0;28;5552;18;2999;0;0.082385195;0.158053461;0.759561343;0;1202;2306;11082;0;7;0;10;284;0;0;20;142
60465;20130102;6401;7;13;16757;Sucesso;0;9;0;0;1121;0;0.019633586;0.348272364;0.63209405;0;329;5836;10592;0;11;0;26;7028;0;0;2;146
60465;20130102;6401;31;24;53808;Sucesso;2;51;6290;36;6579;0.060065418;0.079263307;0.108571216;0.752100059;3232;4265;5842;40469;0;24;0;54;7905;0;0;44;382
60465;20130102;6401;22;13;18161;ReprEvadiu;0;8;116;0;93;0;0.053631408;0.715158857;0.231209735;0;974;12988;4199;0;19;0;41;8246;0;0;4;171
60465;20130102;6401;10;12;26329;Sucesso;1;18;8406;0;1585;0;0.023320293;0.071518098;0.905161609;0;614;1883;23832;0;11;0;39;5612;0;0;3;286
60465;20130102;6401;4;4;5254;Sucesso;0;6;338;0;0;0;0.72173582;0.27826418;0;0;3792;1462;0;0;6;0;16;2064;0;0;2;49
60465;20130102;6401;25;15;22842;Sucesso;0;7;409;27;5348;0.298660362;0;0.063173102;0.638166535;6822;0;1443;14577;0;20;0;27;4227;0;0;29;167
60465;20130102;6401;4;9;10263;ReprEvadiu;0;5;49;0;8;0;0.199551788;0.705251876;0.095196336;0;2048;7238;977;0;6;0;59;2497;0;0;0;152
60465;20130102;6401;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
