CodigoPessoa;CodigoDisciplina;PeriodoLetivo;NumeroModulos;CodigoTurma;NumeroModulo;NumeroUltimoModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal;Turno_TempoUsoTotal_Somado;QuantidadeMatriculasValidas;QuantidadeMatriculasAprovadas;MatriculasPercentualAproveitamento;StatusMatricula;Evadido;Forum_Quantidade_Post;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso;Assignment_View_TempoUso_Somado;Resource_View_Quantidade;Resource_View_Quantidade_Somado;Resource_View_Tempo;Resource_View_Tempo_Somado;Questionario_Quantidade;Questionario_Quantidade_Somado;Questionario_TempoUso;Questionario_TempoUso_Somado;Log_Post_Quantidade;Log_Post_Quantidade_Somado;Log_View_Quantidade;Log_View_Quantidade_Somado;Disciplina_Reprovado
3230;97597;20130101;9;6112;3;10;10;2;12;3851;16722;0;0;0;Aprovado;Sucesso;0;3;3;26;419;0;5;0;1850;0;0;0;0.265757684;0;0.206016027;1;0.528226289;0;0;0;4444;0;3445;3851;8833;0;0;1;1;0;0;5;8;1404;1722;0;0;0;0;0;8;33;162;0
9510;97597;20130101;9;6112;3;11;2;2;5;600;3567;0;0;0;Aprovado;Sucesso;0;0;0;6;0;0;0;0;0;0;0;0;0.32071769;0.5;0.340902719;0.5;0.338379591;0;0;0;1144;300;1216;300;1207;0;0;0;0;0;0;0;6;0;675;0;0;0;0;0;0;2;38;0
13632;97597;20130101;9;6112;3;9;3;1;4;2775;8895;0;0;0;Aprovado;Sucesso;0;1;0;9;23;14;23;1543;2705;0;0;0;0;0;0.040584598;1;0.959415402;0;0;0;0;0;361;2775;8534;0;0;0;0;0;0;0;21;0;1116;0;0;0;0;14;24;28;137;0
17585;97597;20130101;9;6112;3;9;8;4;10;2488;14706;0;0;0;Aprovado;Sucesso;0;1;1;10;300;0;0;0;164;0;0.080647355;0;0.199918401;0.386254019;0.105603155;0.613745981;0.613831089;0;1186;0;2940;961;1553;1527;9027;0;0;4;4;0;0;1;12;175;2084;0;0;0;0;0;1;19;107;0
18070;97597;20130101;9;6112;3;9;14;6;17;4693;20841;0;0;0;Aprovado;Sucesso;0;3;5;41;522;10;17;540;1912;0;0;0;0;0.159599403;0.080466388;0.840400597;0.919533612;0;0;0;0;749;1677;3944;19164;0;0;6;6;0;0;3;11;71;761;0;0;0;0;10;23;60;214;0
18478;97597;20130101;9;6112;3;9;7;2;5;1684;4058;0;0;0;Aprovado;Sucesso;0;0;1;8;300;0;0;0;17;0;0;0.290380048;0.631591917;0;0;0.709619952;0.368408083;0;0;489;2563;0;0;1195;1495;0;0;1;1;0;0;0;2;0;311;0;0;0;0;0;0;19;63;0
18668;97597;20130101;9;6112;3;10;7;4;12;2526;11963;0;0;0;Aprovado;Sucesso;0;2;3;21;682;0;4;381;1584;0;0.025077322;0;0;0;0.030928697;1;0.943993981;0;300;0;0;0;370;2526;11293;0;0;2;2;0;0;3;9;365;1175;0;0;0;0;0;5;29;143;0
21632;97597;20130101;9;6112;3;6;6;2;7;5825;13062;2;0;0;Desistente;ReprEvadiu;0;0;2;7;162;0;3;0;1829;0;0;1;0.755933241;0;0.096845812;0;0.147220946;0;0;5825;9874;0;1265;0;1923;0;0;0;0;0;0;13;15;3988;4366;0;0;0;0;0;3;32;68;1
22929;97597;20130101;9;6112;3;10;9;3;7;6736;18617;0;0;0;Aprovado;Sucesso;2;5;6;24;1419;1;1;742;1404;0;0;0;0.063114358;0;0.286512327;1;0.650373315;0;0;0;1175;0;5334;6736;12108;0;0;5;5;0;0;6;29;595;3001;0;0;0;0;5;8;35;141;0
23953;97597;20130101;9;6112;3;12;6;3;10;2805;14081;4;3;75;Aprovado;Sucesso;0;2;0;10;0;0;1;300;1039;0;0;0;0;0;0.069171224;1;0.930828776;0;0;0;0;0;974;2805;13107;0;0;3;3;0;0;2;15;486;3564;0;0;0;0;0;3;21;91;0
24067;97597;20130101;9;6112;3;12;21;4;12;3962;13682;0;0;0;Aprovado;Sucesso;1;2;10;33;1275;0;0;20;178;0;0;0;0;0.197375063;0.355942114;0.802624937;0.644057886;0;0;0;0;782;4870;3180;8812;0;0;0;0;0;0;1;16;17;1111;0;0;0;0;1;2;72;266;0
24082;97597;20130101;9;6112;3;9;10;3;8;2221;12329;7;6;85.71;Aprovado;Sucesso;0;2;2;10;169;0;0;0;7;0;0.024332874;0.284106258;0.051180144;0;0.202206181;0.715893742;0.722280801;0;300;631;631;0;2493;1590;8905;0;0;2;2;0;0;1;10;300;1045;0;0;0;0;0;2;27;162;0
24407;97597;20130101;9;6112;3;11;15;2;5;4458;12339;0;0;0;Aprovado;Sucesso;0;1;4;15;200;8;13;670;1357;0;0;0;0;0.113503813;0.041008185;0.886496187;0.958991815;0;0;0;0;506;506;3952;11833;0;0;5;5;0;0;9;38;244;3331;0;0;0;0;8;14;79;196;0
28502;97597;20130101;9;6112;3;9;19;4;8;7216;13729;0;0;0;Aprovado;Sucesso;1;3;10;36;1551;7;11;780;1172;0;0;0;0.207735451;0.124722838;0.095345619;0.875277162;0.696918931;0;0;0;2852;900;1309;6316;9568;0;0;2;2;0;0;3;6;356;563;0;0;0;0;8;14;66;153;0
29312;97597;20130101;9;6112;3;14;2;2;5;1977;6243;0;0;0;Aprovado;Sucesso;1;1;1;3;354;0;0;0;0;0;0;0;0.065513375;0;0;1;0.934486625;0;0;0;409;0;0;1977;5834;0;0;2;2;0;0;5;21;580;2732;0;0;0;0;1;1;12;40;0
30588;97597;20130101;9;6112;3;7;1;2;4;660;1505;7;5;71.43;Aprovado;Sucesso;1;2;0;2;303;0;0;0;0;0;0.199335548;0;0;0.459090909;0.56345515;0.540909091;0.237209302;0;300;0;0;303;848;357;357;0;0;0;0;0;0;1;1;14;14;0;0;0;0;1;2;5;10;0
31806;97597;20130101;9;6112;3;10;6;2;5;1454;6868;8;7;87.5;Aprovado;Sucesso;1;2;4;14;495;0;0;0;513;0;0;0;0.570471753;0.206327373;0.096243448;0.793672627;0.333284799;0;0;0;3918;300;661;1154;2289;0;0;1;1;0;0;2;13;98;1409;0;0;0;0;1;3;22;79;0
33169;97597;20130101;9;6112;3;9;17;6;13;7913;15595;0;0;0;Aprovado;Sucesso;4;7;5;21;1265;1;2;967;2253;0;0;0.589283458;0.321385059;0.197396689;0.313690285;0.213319853;0.364924655;0;0;4663;5012;1562;4892;1688;5691;0;0;4;4;0;0;6;10;1444;2165;0;0;0;0;5;9;57;130;0
33661;97597;20130101;9;6112;3;9;3;2;5;1391;2544;12;12;100;Aprovado;Sucesso;1;2;2;5;758;0;0;0;0;0;0;0;0;1;0.664701258;0;0.335298742;0;0;0;0;1391;1691;0;853;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;8;17;0
35259;97597;20130101;9;6112;3;14;35;5;15;7794;18381;0;0;0;Aprovado;Sucesso;1;3;9;36;1077;0;0;920;1354;0;0;0.030664614;0.07676405;0.302155504;0.324791905;0.667179882;0.598444045;0;0;239;1411;2355;5970;5200;11000;0;0;12;12;0;0;6;7;178;262;0;0;0;0;3;6;95;203;0
35767;97597;20130101;9;6112;3;9;2;2;3;2013;2388;4;4;100;Aprovado;Sucesso;0;0;7;7;533;0;0;669;699;0;0;0.280178838;0.236180905;0;0;0.719821162;0.763819095;0;0;564;564;0;0;1449;1824;0;0;2;2;0;0;3;3;369;369;0;0;0;0;0;0;30;34;0
37205;97597;20130101;9;6112;3;9;17;5;15;7225;29669;0;0;0;Aprovado;Sucesso;0;2;4;36;610;0;0;267;700;0.18449827;0.044929051;0;0.047355826;0.099515571;0.166571169;0.715986159;0.741143955;1333;1333;0;1405;719;4942;5173;21989;0;0;3;3;0;0;4;36;192;4853;0;0;0;0;0;2;68;280;0
37603;97597;20130101;9;6112;3;9;0;0;3;0;1947;5;5;100;Aprovado;Sucesso;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0.178736518;0;0.821263482;0;0;0;0;0;348;0;1599;0;0;0;0;0;0;0;2;0;600;0;0;0;0;0;1;0;19;0
38269;97597;20130101;9;6112;3;9;0;0;3;0;2655;3;2;66.67;Aprovado;Sucesso;0;1;0;4;0;0;0;0;368;0;0;0;0;0;0.11299435;0;0.88700565;0;0;0;0;0;300;0;2355;0;0;0;0;0;0;0;7;0;62;0;0;0;0;0;1;0;18;0
38991;97597;20130101;9;6112;3;9;4;2;8;1255;9826;3;3;100;Aprovado;Sucesso;0;2;1;7;25;0;0;0;141;0;0;0.760956175;0.273967026;0;0.035518013;0.239043825;0.69051496;0;0;955;2692;0;349;300;6785;0;0;0;0;0;0;4;14;826;2727;0;0;0;0;0;2;11;60;0
38994;97597;20130101;9;6112;3;6;7;2;4;4726;6035;3;1;33.33;Desistente;ReprEvadiu;0;2;0;5;0;9;9;1819;1881;0;0;0;0.073570837;0.080829454;0.206628003;0.919170546;0.71980116;0;0;0;444;382;1247;4344;4344;0;0;1;1;0;0;0;3;0;128;0;0;0;0;9;11;22;46;0
39100;97597;20130101;9;6112;3;12;40;4;10;14014;23997;0;0;0;Aprovado;Sucesso;4;14;23;46;2931;11;11;1524;1552;0;0;0.231340088;0.150810518;0.359283574;0.501062633;0.409376338;0.348126849;0;0;3242;3619;5035;12024;5737;8354;0;0;2;2;0;0;8;13;2967;4017;0;0;0;0;15;25;116;213;0
39463;97597;20130101;9;6112;3;9;35;5;14;9796;22262;0;0;0;Aprovado;Sucesso;1;2;6;16;790;5;6;2860;4086;0;0;0.083503471;0.16256401;0.104736627;0.214131704;0.811759902;0.623304285;0;0;818;3619;1026;4767;7952;13876;0;0;12;12;0;0;5;34;253;4447;0;0;0;0;6;8;77;202;0
39730;97597;20130101;9;6112;3;9;13;4;11;6915;24646;0;0;0;Aprovado;Sucesso;0;6;3;29;343;22;32;2433;3616;0;0;0.285177151;0.259879899;0.248445409;0.15673943;0.46637744;0.58338067;0;0;1972;6405;1718;3863;3225;14378;0;0;1;1;0;0;4;35;801;6419;0;0;0;0;22;38;35;200;0
39874;97597;20130101;9;6112;3;9;20;4;16;9212;31339;0;0;0;Aprovado;Sucesso;2;5;11;65;2366;2;2;774;1447;0;0;0.116912723;0.134688407;0.106057317;0.166023166;0.777029961;0.699288427;0;0;1077;4221;977;5203;7158;21915;0;0;5;5;0;0;4;22;120;3188;0;0;0;0;4;7;74;310;0
39875;97597;20130101;9;6112;3;9;18;3;10;10529;33370;0;0;0;Aprovado;Sucesso;2;19;13;67;1601;39;88;4586;11352;0;0;0.070567005;0.031255619;0;0.018729398;0.929432995;0.950014984;0;0;743;1043;0;625;9786;31702;0;0;4;4;0;0;1;9;300;2024;0;0;0;0;41;107;51;249;0
39903;97597;20130101;9;6112;3;9;9;4;13;3786;23226;0;0;0;Aprovado;Sucesso;0;1;2;29;276;3;23;201;4334;0;0;0.195456947;0.031860846;0.342577919;0.12038233;0.461965135;0.847756824;0;0;740;740;1297;2796;1749;19690;0;0;1;1;0;0;4;30;980;3654;0;0;0;0;3;24;38;245;0
39915;97597;20130101;9;6112;3;9;7;3;9;2030;12647;0;0;0;Aprovado;Sucesso;1;3;2;14;319;0;1;421;1214;0;0;0;0.130307583;0;0.038902507;1;0.830789911;0;0;0;1648;0;492;2030;10507;0;0;0;0;0;0;1;19;29;3112;0;0;0;0;1;4;15;111;0
39918;97597;20130101;9;6112;3;8;7;3;11;2485;9068;0;0;0;Aprovado;Sucesso;0;1;0;12;0;0;1;0;1000;0;0;0;0.03308337;0.625352113;0.381451257;0.374647887;0.585465373;0;0;0;300;1554;3459;931;5309;0;0;0;0;0;0;1;12;300;1546;0;0;0;0;0;2;9;58;0
39949;97597;20130101;9;6112;3;9;15;5;12;10134;30895;0;0;0;Aprovado;Sucesso;3;6;8;33;3058;5;7;1238;2787;0.466449576;0.162712413;0;0.05508982;0.250740083;0.288460916;0.282810341;0.493736851;4727;5027;0;1702;2541;8912;2866;15254;0;0;6;6;0;0;8;33;1591;7119;0;0;0;0;8;12;56;201;0
39955;97597;20130101;9;6112;3;13;17;6;16;13875;35359;0;0;0;Aprovado;Sucesso;1;4;9;27;2133;1;7;1314;3979;0;0;0.336720721;0.212392884;0;0.046466246;0.663279279;0.741140869;0;0;4672;7510;0;1643;9203;26206;0;0;6;6;0;0;8;40;2938;10192;0;0;0;0;3;12;56;205;0
40010;97597;20130101;9;6112;3;12;46;6;20;18393;51055;0;0;0;Aprovado;Sucesso;6;16;27;81;6038;31;72;2327;5036;0;0.022015474;0.213994454;0.160141024;0.174468548;0.265125845;0.611536998;0.552717657;0;1124;3936;8176;3209;13536;11248;28219;0;0;16;16;0;0;3;7;95;424;0;0;0;0;40;91;151;433;0
40120;97597;20130101;9;6112;3;9;2;2;8;5350;15723;0;0;0;Desistente;ReprEvadiu;1;2;4;17;1863;0;10;0;2953;0.882429907;0.347707181;0.117570093;0.079501367;0;0.019080328;0;0.553711124;4721;5467;629;1250;0;300;0;8706;0;0;2;2;0;0;1;11;72;871;0;0;0;0;1;12;52;109;0
40165;97597;20130101;9;6112;3;11;6;3;9;2454;10600;0;0;0;Aprovado;Sucesso;0;3;1;9;300;7;9;710;1827;0;0;0.328443358;0.240283019;0.244498778;0.056603774;0.427057865;0.703113208;0;0;806;2547;600;600;1048;7453;0;0;0;0;0;0;0;8;0;785;0;0;0;0;7;12;17;91;0
40205;97597;20130101;9;6112;3;11;15;6;17;5559;27565;0;0;0;Aprovado;Sucesso;1;7;20;61;2832;0;5;5;1243;0;0;0;0;0.225220363;0.35240341;0.774779637;0.64759659;0;0;0;0;1252;9714;4307;17851;0;0;4;4;0;0;1;43;135;6535;0;0;0;0;1;13;78;347;0
40350;97597;20130101;9;6112;3;11;20;6;13;5519;17275;0;0;0;Desistente;ReprEvadiu;1;2;6;20;791;0;4;0;2148;0;0;0.225765537;0.166599132;0.525095126;0.30894356;0.249139337;0.524457308;0;0;1246;2878;2898;5337;1375;9060;0;0;1;1;0;0;0;10;0;587;0;0;0;0;1;6;55;145;0
40371;97597;20130101;9;6112;3;9;15;5;11;4431;12991;0;0;0;Aprovado;Sucesso;0;1;1;17;506;0;0;22;571;0.067704807;0.120544993;0.141728729;0.048341159;0.225457007;0.076899392;0.565109456;0.754214456;300;1566;628;628;999;999;2504;9798;0;0;4;4;0;0;4;18;469;1685;0;0;0;0;0;1;34;139;0
40394;97597;20130101;9;6112;3;9;8;4;7;3646;12545;0;0;0;Aprovado;Sucesso;0;3;3;17;84;0;0;0;300;0;0;0;0.036986847;0.798409216;0.33375847;0.201590784;0.629254683;0;0;0;464;2911;4187;735;7894;0;0;3;3;0;0;0;15;0;3490;0;0;0;0;0;4;34;124;0
40514;97597;20130101;9;6112;3;9;6;2;10;1217;10599;0;0;0;Aprovado;Sucesso;1;3;3;17;278;0;1;94;1411;0;0;0.719802794;0.228606472;0.280197206;0.060477404;0;0.710916124;0;0;876;2423;341;641;0;7535;0;0;2;2;0;0;3;6;46;70;0;0;0;0;1;4;33;138;0
40532;97597;20130101;9;6112;3;9;14;3;7;6399;18225;0;0;0;Aprovado;Sucesso;3;6;8;16;1869;0;2;0;1423;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6399;18225;0;0;5;5;0;0;6;10;1725;1852;0;0;0;0;5;10;47;139;0
40601;97597;20130101;9;6112;3;11;23;5;15;13285;40116;0;0;0;Aprovado;Sucesso;1;3;7;25;3026;0;5;1080;2832;0.033044787;0.010943265;0;0;0.086789612;0.073237611;0.8801656;0.915819125;439;439;0;0;1153;2938;11693;36739;0;0;8;8;0;0;8;31;1953;6719;0;0;0;0;1;7;86;247;0
40603;97597;20130101;9;6112;3;14;90;7;17;30389;56751;0;0;0;Aprovado;Sucesso;3;11;58;116;9980;31;59;3373;9148;0;0.005568184;0.251110599;0.204648376;0.173319293;0.22034854;0.575570108;0.5694349;0;316;7631;11614;5267;12505;17491;32316;0;0;3;3;0;0;4;10;640;705;0;0;0;0;34;70;285;575;0
40633;97597;20130101;9;6112;3;9;11;2;6;6481;10883;0;0;0;Aprovado;Sucesso;0;1;1;5;35;3;3;1201;2128;0;0;0.102761919;0.157217679;0.123437741;0.296701277;0.773800339;0.546081044;0;0;666;1711;800;3229;5015;5943;0;0;2;2;0;0;7;13;1060;1943;0;0;0;0;3;4;30;62;0
40647;97597;20130101;9;6112;3;9;56;6;17;15423;41937;0;0;0;Aprovado;Sucesso;1;4;18;56;3225;0;1;561;2328;0;0;0.353108993;0.230321673;0.076249757;0.149104609;0.57064125;0.620573718;0;0;5446;9659;1176;6253;8801;26025;0;0;10;10;0;0;10;35;442;4270;0;0;0;0;2;6;162;441;0
40652;97597;20130101;9;6112;3;11;17;4;13;6822;20718;0;0;0;Aprovado;Sucesso;0;1;6;19;123;4;26;283;3730;0.076370566;0.039627377;0;0;0.302697156;0.114151945;0.620932278;0.846220678;521;821;0;0;2065;2365;4236;17532;0;0;0;0;0;0;5;12;1340;3162;0;0;0;0;3;26;71;207;0
40755;97597;20130101;9;6112;3;14;27;4;10;18901;31882;0;0;0;Aprovado;Sucesso;3;4;16;29;5156;12;12;5604;7222;0;0.012107145;0;0;0;0;1;0.987892855;0;386;0;0;0;0;18901;31496;0;0;2;2;0;0;15;36;556;2014;0;0;0;0;15;16;131;320;0
40918;97597;20130101;9;6112;3;9;24;7;15;14224;40325;0;0;0;Aprovado;Sucesso;3;7;7;26;2141;3;7;324;873;0.028473003;0.146410415;0.1590973;0.166596404;0.111150169;0.061128332;0.701279528;0.625864848;405;5904;2263;6718;1581;2465;9975;25238;0;0;4;4;0;0;8;20;2123;6717;0;0;0;0;6;14;91;258;0
40957;97597;20130101;9;6112;3;14;36;6;16;16086;43211;0;0;0;Aprovado;Sucesso;4;10;25;58;5969;0;6;573;4007;0;0;0.160636578;0.167688783;0.309585975;0.198791974;0.529777446;0.633519243;0;0;2584;7246;4980;8590;8522;27375;0;0;4;4;0;0;10;60;991;6348;0;0;0;0;4;17;130;400;0
40992;97597;20130101;9;6112;3;11;4;2;11;4029;23861;0;0;0;Aprovado;Sucesso;0;1;3;16;893;3;6;687;2790;0;0;0.103251427;0.279535644;0;0;0.896748573;0.720464356;0;0;416;6670;0;0;3613;17191;0;0;2;2;0;0;0;36;0;4787;0;0;0;0;3;7;33;205;0
41012;97597;20130101;9;6112;3;10;8;3;12;3916;18872;0;0;0;Aprovado;Sucesso;1;3;5;20;1580;0;3;342;1909;0;0;0.391215526;0.114349301;0.085291113;0.129821958;0.523493361;0.755828741;0;0;1532;2158;334;2450;2050;14264;0;0;2;2;0;0;0;5;0;908;0;0;0;0;1;6;24;140;0
41034;97597;20130101;9;6112;3;8;11;4;6;7899;12946;0;0;0;Aprovado;Sucesso;1;2;3;6;1292;16;23;1578;3007;0;0;0;0;0.383339663;0.25706782;0.616660337;0.74293218;0;0;0;0;3028;3328;4871;9618;0;0;5;5;0;0;0;0;0;0;0;0;0;0;19;27;41;68;0
41069;97597;20130101;9;6112;3;12;11;4;13;10823;29202;0;0;0;Aprovado;Sucesso;2;5;7;45;1744;34;65;2249;6155;0;0.016985138;0;0.081946442;0.718931904;0.329874666;0.281068096;0.571193754;0;496;0;2393;7781;9633;3042;16680;0;0;1;1;0;0;7;29;951;3550;0;0;0;0;36;70;56;284;0
41071;97597;20130101;9;6112;3;8;1;2;5;2038;5321;0;0;0;Desistente;ReprEvadiu;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0.307085134;1;0.692914866;0;0;0;0;0;1634;2038;3687;0;0;1;1;0;0;0;1;0;300;0;0;0;0;0;1;9;28;0
41079;97597;20130101;9;6112;3;4;0;0;5;0;12002;0;0;0;Desistente;ReprEvadiu;0;1;0;20;0;0;0;0;663;0;0;0;0.128145309;0;0.293034494;0;0.578820197;0;0;0;1538;0;3517;0;6947;0;0;0;0;0;0;0;25;0;4181;0;0;0;0;0;1;0;105;0
41082;97597;20130101;9;6112;3;9;10;3;12;4408;16881;0;0;0;Aprovado;Sucesso;2;3;8;21;1112;0;0;0;300;0;0;0;0.017771459;0.863883848;0.712517031;0.136116152;0.26971151;0;0;0;300;3808;12028;600;4553;0;0;6;6;0;0;0;18;0;3278;0;0;0;0;4;5;44;159;0
41098;97597;20130101;9;6112;3;8;19;6;12;7600;21917;0;0;0;Aprovado;Sucesso;1;2;3;14;1012;5;16;1067;5697;0;0;0.327894737;0.134142447;0.078947368;0.096500433;0.593157895;0.76935712;0;0;2492;2940;600;2115;4508;16862;0;0;1;1;0;0;0;4;0;887;0;0;0;0;6;18;36;129;0
41123;97597;20130101;9;6112;3;10;3;3;6;961;5697;0;0;0;Aprovado;Sucesso;0;1;0;8;35;0;0;0;8;0;0;0;0;0.312174818;0.052659294;0.687825182;0.947340706;0;0;0;0;300;300;661;5397;0;0;0;0;0;0;0;13;0;1599;0;0;0;0;0;1;6;58;0
41130;97597;20130101;9;6112;3;14;0;0;10;0;14357;0;0;0;Aprovado;Sucesso;0;2;0;19;0;0;3;0;1185;0;0;0;0.330918716;0;0.302221913;0;0.366859372;0;0;0;4751;0;4339;0;5267;0;0;0;0;0;0;0;4;0;644;0;0;0;0;0;5;0;154;0
41132;97597;20130101;9;6112;3;9;11;4;11;8699;28367;0;0;0;Aprovado;Sucesso;3;7;3;44;2334;7;9;2271;2911;0;0;0.457408898;0.261360031;0.121393264;0.121232418;0.421197839;0.617407551;0;0;3979;7414;1056;3439;3664;17514;0;0;2;2;0;0;1;41;32;6416;0;0;0;0;10;15;47;255;0
41135;97597;20130101;9;6112;3;3;0;2;8;300;10323;0;0;0;Desistente;ReprEvadiu;0;4;0;5;300;0;7;0;839;0;0;1;0.505570086;0;0.0873777;0;0.407052214;0;0;300;5219;0;902;0;4202;0;0;0;0;0;0;0;18;0;4100;0;0;0;0;0;11;2;54;0
41144;97597;20130101;9;6112;3;8;8;7;12;3830;17316;0;0;0;Aprovado;Sucesso;0;2;2;14;121;0;6;0;1649;0;0;0.309138381;0.373469623;0.454569191;0.14980365;0.236292428;0.476726727;0;0;1184;6467;1741;2594;905;8255;0;0;0;0;0;0;0;6;0;1257;0;0;0;0;0;9;40;154;0
41151;97597;20130101;9;6112;3;1;0;0;1;0;453;0;0;0;Desistente;ReprEvadiu;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
41164;97597;20130101;9;6112;3;10;44;6;17;21293;49617;0;0;0;Aprovado;Sucesso;5;14;22;97;3568;41;103;3504;10961;0;0;0.141830649;0.078904408;0.426900859;0.271277989;0.431268492;0.649817603;0;0;3020;3915;9090;13460;9183;32242;0;0;4;4;0;0;4;7;775;803;0;0;0;0;46;119;134;433;0
41173;97597;20130101;9;6112;3;10;15;4;11;2961;19962;0;0;0;Aprovado;Sucesso;0;3;4;29;276;2;3;148;1287;0;0;0;0;0;0.289049193;1;0.710950807;0;0;0;0;0;5770;2961;14192;0;0;6;6;0;0;2;20;206;2649;0;0;0;0;2;6;41;188;0
41177;97597;20130101;9;6112;3;9;1;1;6;404;7802;0;0;0;Aprovado;Sucesso;0;0;0;0;75;0;0;0;318;0;0;1;0.051781594;0;0.244809023;0;0.703409382;0;0;404;404;0;1910;0;5488;0;0;0;0;0;0;1;14;300;4942;0;0;0;0;0;0;4;44;0
41185;97597;20130101;9;6112;3;9;0;1;6;300;11033;0;0;0;Aprovado;Sucesso;0;2;0;27;0;0;3;0;1530;0;0;0;0;1;0.118462793;0;0.881537207;0;0;0;0;300;1307;0;9726;0;0;0;0;0;0;0;15;0;2038;0;0;0;0;0;6;1;127;0
41186;97597;20130101;9;6112;3;9;9;4;8;10294;19058;0;0;0;Aprovado;Sucesso;3;4;12;20;1554;0;6;293;3738;0;0;0;0;0.220711094;0.119215028;0.779288906;0.880784972;0;0;0;0;2272;2272;8022;16786;0;0;7;7;0;0;10;21;1932;4179;0;0;0;0;3;10;96;166;0
41216;97597;20130101;9;6112;3;9;33;6;11;21916;42987;0;0;0;Aprovado;Sucesso;5;8;25;46;5342;18;32;3240;5660;0;0.007793054;0.079895966;0.040733245;0.331584231;0.349314909;0.588519803;0.602158792;0;335;1751;1751;7267;15016;12898;25885;0;0;21;21;0;0;6;22;2130;6852;0;0;0;0;26;43;133;256;0
41278;97597;20130101;9;6112;3;9;32;3;8;11377;22183;0;0;0;Aprovado;Sucesso;3;5;9;16;2866;0;12;29;1515;0;0;0;0;0.07154786;0.068926656;0.92845214;0.931073344;0;0;0;0;814;1529;10563;20654;0;0;7;7;0;0;0;15;0;2512;0;0;0;0;5;19;97;160;0
41322;97597;20130101;9;6112;3;8;8;4;12;2333;17338;0;0;0;Aprovado;Sucesso;0;1;1;15;76;0;0;0;154;0;0;0;0.017303034;0.837976854;0.514649902;0.162023146;0.468047064;0;0;0;300;1955;8923;378;8115;0;0;0;0;0;0;4;34;485;5221;0;0;0;0;0;1;20;135;0
41325;97597;20130101;9;6112;3;10;4;2;5;2922;8990;0;0;0;Aprovado;Sucesso;0;0;1;4;48;11;21;936;2612;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2922;8990;0;0;0;0;0;0;2;6;15;374;0;0;0;0;11;20;21;57;0
41327;97597;20130101;9;6112;3;9;21;4;10;11308;26480;0;0;0;Aprovado;Sucesso;2;5;14;50;2659;3;9;2092;3518;0;0;0.030244075;0.071450151;0;0.047847432;0.969755925;0.880702417;0;0;342;1892;0;1267;10966;23321;0;0;2;2;0;0;7;11;1617;2774;0;0;0;0;6;15;75;225;0
41329;97597;20130101;9;6112;3;3;2;1;7;927;10629;0;0;0;Desistente;ReprEvadiu;0;1;0;10;578;0;0;300;555;0;0;0;0.293442469;0;0.393734124;1;0.312823408;0;0;0;3119;0;4185;927;3325;0;0;0;0;0;0;0;13;0;2166;0;0;0;0;0;1;5;65;0
41338;97597;20130101;9;6112;3;11;12;2;10;4556;24188;0;0;0;Reprovado;ReprEvadiu;0;4;9;87;1834;0;0;0;236;0;0;0.098770852;0.067843559;0;0;0.901229148;0.932156441;0;0;450;1641;0;0;4106;22547;0;0;2;2;0;0;7;59;1822;6282;0;0;0;0;0;4;45;371;0
41359;97597;20130101;9;6112;3;4;6;3;5;2393;7008;0;0;0;Desistente;ReprEvadiu;0;1;1;6;47;0;2;24;366;0;0;0.128708734;0.043949772;0.303802758;0.103738584;0.567488508;0.852311644;0;0;308;308;727;727;1358;5973;0;0;3;3;0;0;7;12;449;969;0;0;0;0;0;3;22;57;0
41364;97597;20130101;9;6112;3;9;1;1;7;2105;17358;0;0;0;Aprovado;Sucesso;0;2;0;17;246;1;1;224;1360;0;0;0;0;0;0.01958751;1;0.98041249;0;0;0;0;0;340;2105;17018;0;0;0;0;0;0;0;23;0;2555;0;0;0;0;1;3;20;168;0
